rating,num_review,wine_type,size (cL),name,price,country,abv,year,url
0.0,0,red,75.0,El Corazón de la Tierra,23.04,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/el-corazon-de-la-tierra.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Jordi Miró Ennak +,11.07,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/jordi-miro-ennak-.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Herència Altés La Serra Negre,37.45,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/herencia-altes-la-serra-negre.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Trasto Tinto,13.69,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/trasto-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Herència Altés L'Estel,16.3,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/herencia-altes-l-estel.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,El Casetero Garnacha,8.79,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/el-casetero-garnacha.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Altún Crianza,11.11,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/altun-crianza.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Cartago Paraje del Pozo,74.95,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/cartago-paraje-del-pozo.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,A Torna Dos Pasas Escolma,39.64,Spain,13.0,2016.0,https://www.decantalo.com/uk/en/a-torna-dos-pasas-escolma.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Abadia de Poblet Tinto,20.38,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/abadia-de-poblet-tinto.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Castillo de Monjardín Deyo,11.5,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/castillo-de-monjardin-deyo.html#/1-volume-75_cl/111-year-2018
5.0,1,red,75.0,Castillo de Monjardín Pinot Noir El Cerezo,11.58,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/castillo-de-monjardin-pinot-noir-el-cerezo.html#/1-volume-75_cl/114-year-2019
4.0,1,red,75.0,Fraga do Corvo Mencía,14.41,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/fraga-do-corvo-mencia.html#/1-volume-75_cl/201-year-2021
5.0,2,red,75.0,Com Tu,34.32,Spain,14.8,2019.0,https://www.decantalo.com/uk/en/com-tu.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Finca Teira Tinto,11.93,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/finca-teira-tinto.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Aires de Vendimia,24.75,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/aires-de-vendimia.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Aires de Vendimia,24.75,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/aires-de-vendimia.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Grande Vadio,31.13,Portugal,12.0,2016.0,https://www.decantalo.com/uk/en/grande-vadio.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Couto Mixto Tinto,19.61,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/couto-mixto-tinto.html#/1-volume-75_cl/114-year-2019
4.7,7,red,,Protos Reserva,58.13,Spain,15.0,,https://www.decantalo.com/uk/en/protos-reserva.html#/19-volume-magnum/102-year-2016
0.0,0,red,75.0,Josep Foraster Les Gallinetes,9.82,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/josep-foraster-les-gallinetes.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Tanuki Bob,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/tanuki-bob.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Gran Albina Vendimia Seleccionada,16.99,Spain,14.0,2015.0,https://www.decantalo.com/uk/en/gran-albina-vendimia-seleccionada.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Zárate Caiño Tinto,23.42,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/zarate-caino-tinto.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Sot Lefriec,54.31,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/sot-lefriec.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Continuum,303.52,United States,14.5,2018.0,https://www.decantalo.com/uk/en/continuum.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Goru Gold,13.47,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/goru-gold.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Heras Cordón Vendimia Seleccionada,12.87,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/heras-cordon-vendimia-seleccionada.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,El Mozo,20.29,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/el-mozo.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Vilosell,13.21,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/vilosell.html#/19-volume-magnum/111-year-2018
0.0,0,red,75.0,Tomás Postigo 5º Año,44.49,Spain,15.0,2017.0,https://www.decantalo.com/uk/en/tomas-postigo-5-ano.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Eduardo Torres Acosta Quota Nave,27.89,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/eduardo-torres-acosta-quota-nave.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Eduardo Torres Arenaria,37.2,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/eduardo-torres-arenaria.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Josep Foraster Les Gallinetes,9.82,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/josep-foraster-les-gallinetes.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Raúl Perez & Niepoort Calderera,out of stock,Spain,13.0,2015.0,https://www.decantalo.com/uk/en/raul-perez-niepoort-calderera.html#/1-volume-75_cl/108-year-2015
5.0,2,red,75.0,Graci Arcuria Etna Rosso,42.21,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/graci-arcuria-etna-rosso.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Secastilla,23.98,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/secastilla.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Olek Bondonio Barbera d'Alba,out of stock,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/olek-bondonio-barbera-d-alba.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Pesquera MXI,23.77,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/pesquera-mxi.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Aldo Viola Moretto,out of stock,Italy,13.0,2018.0,https://www.decantalo.com/uk/en/aldo-viola-moretto.html#/1-volume-75_cl/111-year-2018
5.0,1,red,75.0,Jean Leon Vinya Le Havre,20.96,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/jean-leon-vinya-le-havre.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Porseleinberg Syrah,106.74,South Africa,14.3,2019.0,https://www.decantalo.com/uk/en/porseleinberg-syrah.html#/1-volume-75_cl/114-year-2019
3.0,1,red,75.0,Gran Resalte,44.02,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/gran-resalte.html#/1-volume-75_cl/102-year-2016
4.0,1,red,,2 Viña Pedrosa Reserva in a case with 2 glasses,out of stock,Spain,13.5,,https://www.decantalo.com/uk/en/2-vina-pedrosa-reserva-en-estuche-con-2-copas.html#/33-volume-gift/177-year-without_vintage
0.0,0,red,75.0,Frontonio La Cerqueta Special Cuvée,out of stock,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/frontonio-la-cerqueta-special-cuvee.html#/1-volume-75_cl/111-year-2018
0.0,0,red,,Box 3 bottles Cepa 21,out of stock,Spain,14.5,,https://www.decantalo.com/uk/en/estuche-3-botellas-de-cepa-21.html#/33-volume-gift/102-year-2016
0.0,0,red,75.0,La Vinya d'en Tomàs,15.87,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/la-vinya-d-en-tomas.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Siós Cau del Gat,14.8,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/sios-cau-del-gat.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Vino di Anna Don Alfio Qvevri,39.12,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/vino-di-anna-don-alfio-qvevri.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Mark Angeli Rouge des Gelinettes,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/mark-angeli-rouge-des-gelinettes.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Bond Quella,out of stock,United States,14.5,2015.0,https://www.decantalo.com/uk/en/bond-quella.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Coca i Fitó,26.08,Spain,14.5,2013.0,https://www.decantalo.com/uk/en/coca-i-fito.html#/1-volume-75_cl/128-year-2013
0.0,0,red,75.0,Herenza Reserva Kosher,37.97,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/herenza-reserva-kosher.html#/1-volume-75_cl/102-year-2016
5.0,2,red,75.0,Luis Pérez Petit Verdot,49.94,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/luis-perez-petit-verdot.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Marqués de Cáceres Gran Reserva,20.72,Spain,12.5,2014.0,https://www.decantalo.com/uk/en/marques-de-caceres-gran-reserva.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Viña Salceda Reserva,12.66,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/vina-salceda-reserva.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Etienne Courtois Les Cailloux Cuvée des Etourneaux,out of stock,France,12.25,2015.0,https://www.decantalo.com/uk/en/etienne-courtois-les-cailloux-cuvee-des-etourneaux.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,The Smuggler's Boot Pinot Noir,23.76,South Africa,13.5,2018.0,https://www.decantalo.com/uk/en/the-smuggler-s-boot-pinot-noir.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,The Smuggler's Boot Pinot Noir,23.76,South Africa,13.5,2018.0,https://www.decantalo.com/uk/en/the-smuggler-s-boot-pinot-noir.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Parés Baltà Absis,58.17,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/pares-balta-absis.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Hacienda Solano Selección,14.03,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/hacienda-solano-seleccion.html#/1-volume-75_cl/158-year-2020
2.0,1,red,75.0,Goyo García Viñas Viejas,18.32,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/goyo-garcia-vinas-viejas.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Bond St. Eden,617.51,United States,14.5,2015.0,https://www.decantalo.com/uk/en/bond-st-eden.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Bond Pluribus,557.46,United States,14.5,2014.0,https://www.decantalo.com/uk/en/bond-pluribus.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Bruma del Estrecho Paraje Las Chozas Viñas Viejas,11.24,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/bruma-del-estrecho-paraje-las-chozas-vinas-viejas.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Bond Melbury,603.88,United States,14.5,2016.0,https://www.decantalo.com/uk/en/bond-melbury.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Ceretto Barolo Prapò,115.52,Italy,14.5,2014.0,https://www.decantalo.com/uk/en/ceretto-barolo-prapo.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Fabien Jouves Cahors Haute Côte de Fruit,13.0,,12.5,2021.0,https://www.decantalo.com/uk/en/fabien-jouves-cahors-haute-cote-de-fruit.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Cayuse Cailloux Syrah,130.46,United States,14.2,2017.0,https://www.decantalo.com/uk/en/cayuse-cailloux-syrah.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Cayuse Cailloux Syrah,130.46,United States,14.2,2017.0,https://www.decantalo.com/uk/en/cayuse-cailloux-syrah.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Cayuse Armada Syrah,148.1,United States,13.5,2017.0,https://www.decantalo.com/uk/en/cayuse-armada-syrah.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Cayuse Armada Syrah,148.1,United States,13.5,2017.0,https://www.decantalo.com/uk/en/cayuse-armada-syrah.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Château Talbot,71.04,France,13.5,2017.0,https://www.decantalo.com/uk/en/chateau-talbot.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Kistler Sonoma Coast Pinot Noir,out of stock,United States,14.1,2014.0,https://www.decantalo.com/uk/en/kistler-sonoma-coast-pinot-noir.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Kistler Cuvée Natalie Pinot Noir,out of stock,United States,14.0,2016.0,https://www.decantalo.com/uk/en/kistler-cuvee-natalie-pinot-noir.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Guelbenzu Azul,8.37,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/guelbenzu-azul.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Guelbenzu Evo,13.9,Spain,14.5,2015.0,https://www.decantalo.com/uk/en/guelbenzu-evo.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,La Raison d'Hêtre Côtes de Castillon,out of stock,France,14.5,2017.0,https://www.decantalo.com/uk/en/la-raison-d-hetre-cotes-de-castillon.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Renaud Boyer Saint Romain Rouge,out of stock,France,12.5,2020.0,https://www.decantalo.com/uk/en/renaud-boyer-saint-romain-rouge.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Partida Creus Sumoll,20.94,Spain,13.3,2020.0,https://www.decantalo.com/uk/en/partida-creus-sumoll.html#/1-volume-75_cl/158-year-2020
0.0,0,red,,Zorzal Nat Cool Graciano,18.1,Spain,12.5,,https://www.decantalo.com/uk/en/zorzal-nat-cool-graciano.html#/53-volume-1_liter/201-year-2021
0.0,0,red,75.0,Albamar Fusco,13.81,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/albamar-fusco.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Honorio Rubio Senda de Haro,11.03,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/honorio-rubio-senda-de-haro-crianza.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Porcupine Ridge Shiraz,15.77,South Africa,14.3,2020.0,https://www.decantalo.com/uk/en/porcupine-ridge-shiraz.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Xabre,16.3,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/xabre.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Tentenublo Tinto,15.14,Spain,14.6,2019.0,https://www.decantalo.com/uk/en/tentenublo-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Peña El Gato Garnachas Viejas,15.36,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/pena-el-gato-garnachas-viejas.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Porrera Vi de Vila,out of stock,Spain,15.5,2020.0,https://www.decantalo.com/uk/en/porrera-vi-de-vila.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Envínate Táganan Margalagua,out of stock,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/envinate-taganan-margalagua.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Envínate Táganan Tinto,24.71,Spain,13.2,2020.0,https://www.decantalo.com/uk/en/envinate-taganan-tinto.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Finca Olivardots Vermell,14.07,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/finca-olivardots-vermell.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,L'Hêtre Côtes de Castillon,28.1,France,14.5,2017.0,https://www.decantalo.com/uk/en/l-hetre-cotes-de-castillon.html#/1-volume-75_cl/180-year-2017
0.0,0,red,,Zorzal Nat Cool Graciano,18.1,Spain,12.5,,https://www.decantalo.com/uk/en/zorzal-nat-cool-graciano.html#/53-volume-1_liter/158-year-2020
0.0,0,red,75.0,Juan Gil Rosario Vera,14.67,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/rosario-vera.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Eulogio Pomares Carralcoba Caiño Tinto,out of stock,Spain,11.5,2019.0,https://www.decantalo.com/uk/en/eulogio-pomares-carralcoba-caino-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Amaren Graciano,62.64,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/amaren-graciano.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Bela Roble,11.98,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/bela-roble.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,La Querce Seconda Chianti Classico,out of stock,Italy,14.0,2017.0,https://www.decantalo.com/uk/en/la-querce-seconda-chianti-classico.html#/1-volume-75_cl/180-year-2017
5.0,1,red,75.0,Tierras de Cair,37.5,Spain,15.0,2014.0,https://www.decantalo.com/uk/en/tierras-de-cair.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Cyan Roble,11.28,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/cyan-8-meses.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Ca' Bianca Langhe Nebbiolo,11.67,Italy,14.0,2021.0,https://www.decantalo.com/uk/en/ca--bianca-langhe-nebbiolo.html#/1-volume-75_cl/201-year-2021
4.0,1,red,75.0,Ponte da Boga Mencía,10.81,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/ponte-da-boga-mencia.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Mather Teresina,26.68,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/mather-teresina-sel-vinyes-velles.html#/1-volume-75_cl/180-year-2017
5.0,1,red,75.0,Leda Viñas Viejas,26.43,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/leda-vinas-viejas.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,L’Anglore Prima,out of stock,France,13.5,2021.0,https://www.decantalo.com/uk/en/langlore-prima.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Badenhorst Family Red Blend,26.63,South Africa,12.8,2019.0,https://www.decantalo.com/uk/en/badenhorst-family-red-blend.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Domaine Philippe Alliet Chinon,out of stock,France,12.5,2020.0,https://www.decantalo.com/uk/en/domaine-philippe-alliet-chinon.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,The Sadie Family Treinspoor,out of stock,South Africa,13.0,2020.0,https://www.decantalo.com/uk/en/the-sadie-family-treinspoor.html#/1-volume-75_cl/158-year-2020
3.0,1,red,75.0,Ca' Di Mat Los Peros Garnacha,27.33,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/ca-di-mat-los-peros-garnacha.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Renaud Boyer Coteaux Bourguignons,out of stock,France,12.5,2019.0,https://www.decantalo.com/uk/en/renaud-boyer-coteaux-bourguignons.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,La Baixada,240.42,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/la-baixada.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,O Gran Meín Tinto,38.74,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/o-gran-mein-tinto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Whitcraft Santa Barbara County Pinot Noir,49.27,United States,12.5,2019.0,https://www.decantalo.com/uk/en/whitcraft-santa-barbara-country-pinot-noir.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Elvio Cogno Barolo Vigna Elena Riserva,out of stock,Italy,14.5,2016.0,https://www.decantalo.com/uk/en/elvio-cogno-barolo-vigna-elena-riserva.html#/1-volume-75_cl/102-year-2016
5.0,3,red,75.0,El Pacto,13.69,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/el-pacto.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Lucien Le Moine Bourgogne Rouge,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/lucien-le-moine-bourgogne-rouge.html#/1-volume-75_cl/114-year-2019
5.0,1,red,,Hito,25.96,Spain,14.0,,https://www.decantalo.com/uk/en/hito.html#/19-volume-magnum/201-year-2021
0.0,0,red,75.0,Josep Grau La Florens,23.9,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/josep-grau-la-florens.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Flow Tinto,13.69,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/flow-tinto.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Còsmic Passió,19.48,Spain,15.0,2021.0,https://www.decantalo.com/uk/en/cosmic-passio.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Còsmic Passió,19.48,Spain,15.0,2021.0,https://www.decantalo.com/uk/en/cosmic-passio.html#/1-volume-75_cl/201-year-2021
0.0,0,red,,Box 2 bottles Muga Crianza,35.74,Spain,14.0,,https://www.decantalo.com/uk/en/estuche-2-botellas-muga-crianza.html#/33-volume-gift/177-year-without_vintage
0.0,0,red,75.0,La Baixada,240.42,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/la-baixada.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Gaja Sito Moresco,out of stock,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/gaja-sito-moresco.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Domaine Dujac Chambolle Musigny 1º Cru Les Gruenchers,out of stock,France,13.5,2018.0,https://www.decantalo.com/uk/en/domaine-dujac-chambolle-musigny-1o-cru-les-gruenchers.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Ca' Di Mat Fuente de los Huertos,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/ca-di-mat-fuente-de-los-huertos.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Pierre Morey Monthelie,42.04,France,12.5,2019.0,https://www.decantalo.com/uk/en/pierre-morey-monthelie.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Phincas,22.57,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/phincas.html#/1-volume-75_cl/111-year-2018
1.0,1,red,75.0,Albet i Noya Lignum Negre,11.28,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/albet-i-noya-lignum-negre.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Julien Guillot Mâcon Cruzille Cuvée 910,out of stock,France,13.5,2020.0,https://www.decantalo.com/uk/en/julien-guillot-macon-cruzille-cuvee-910.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Envínate Migan,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/envinate-migan.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,O Diviso,out of stock,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/o-diviso.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Pierre Morey Monthelie 1er Cru,out of stock,France,13.5,2018.0,https://www.decantalo.com/uk/en/pierre-morey-monthelie-1er-cru.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Kracher Zweigelt,14.37,Austria,13.0,2018.0,https://www.decantalo.com/uk/en/kracher-zweigelt.html#/1-volume-75_cl/111-year-2018
5.0,1,red,75.0,Torremilanos Montecastrillo,9.61,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/torremilanos-monte-castrillo.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Lar de Paula Reserva,13.73,Spain,13.5,2014.0,https://www.decantalo.com/uk/en/lar-de-paula-reserva.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Domaine des Roches Neuves Saumur Champigny,out of stock,France,12.5,2020.0,https://www.decantalo.com/uk/en/domaine-des-roches-neuves-saumur-champigny.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Puerta Vieja Reserva,9.91,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/puerta-vieja-reserva.html#/1-volume-75_cl/180-year-2017
5.0,3,red,75.0,Envínate Lousas Viño de Aldea,out of stock,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/envinate-lousas-vino-de-aldea.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Malaspiedras,14.41,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/malaspiedras.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Cantos del Diablo,81.55,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/cantos-del-diablo.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Partida Creus Trepat,22.61,Spain,11.0,2021.0,https://www.decantalo.com/uk/en/partida-creus-trepat.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Venus,34.84,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/venus.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Domaine l'Iserand Les Sabots de Coppi,33.75,France,13.5,2019.0,https://www.decantalo.com/uk/en/domaine-l-iserand-les-sabots-de-coppi.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Domaine l'Iserand Les Sabots de Coppi,33.75,France,13.5,2019.0,https://www.decantalo.com/uk/en/domaine-l-iserand-les-sabots-de-coppi.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Plaer,22.69,Spain,15.0,2018.0,https://www.decantalo.com/uk/en/plaer.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Cascina Fontana Castiglione Falletto Barolo,110.17,Italy,13.5,2016.0,https://www.decantalo.com/uk/en/cascina-fontana-castiglione-falletto-barolo.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Cascina Fontana Langhe Nebbiolo,24.09,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/cascina-fontana-langhe-nebbiolo.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Taberner Nº 1,75.08,Spain,14.0,2014.0,https://www.decantalo.com/uk/en/taberner-n-1.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Te Mata Bullnose Syrah,38.57,New Zealand,13.0,2018.0,https://www.decantalo.com/uk/en/te-mata-bullnose-syrah.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Clos des Papes Châteauneuf-du-Pape Rouge,84.73,France,15.0,2019.0,https://www.decantalo.com/uk/en/clos-des-papes-chateauneuf-du-pape-rouge.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Abreu Vineyards Las Posadas,613.77,United States,14.5,2014.0,https://www.decantalo.com/uk/en/abreu-vineyards-las-posadas.html#/1-volume-75_cl/105-year-2014
