,name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score,retailer
8306,Aldo Viola Egesta,13.5,2018,75,Italy,Other,,0,0,https://www.decantalo.com/uk/en/aldo-viola-egesta.html#/1-volume-75_cl/111-year-2018,ITA,,,,4,0,decantalo
8307,O Morto Combullo,12,2017,75,Spain,Other,45.9,0,0,https://www.decantalo.com/uk/en/o-morto-combullo.html#/1-volume-75_cl/180-year-2017,ESP,45.9,1.661812686,45.9,5,0,decantalo
8308,Radikon Ribolla 50 cl,13,,50,Italy,Other,32.73,0,0,https://www.decantalo.com/uk/en/radikon-ribolla-50-cl.html#/29-volume-50_cl/180-year-2017,ITA,49.095,1.691037264,32.73,,0,decantalo
8309,Radikon Oslavje 50 cl,13.5,,50,Italy,Other,,0,0,https://www.decantalo.com/uk/en/radikon-oslavje-50-cl.html#/29-volume-50_cl/180-year-2017,ITA,,,,,0,decantalo
8310,Terroir Sense Fronteres Brisat,12,2021,75,Spain,Other,18.53,0,0,https://www.decantalo.com/uk/en/terroir-sense-fronteres-brisat.html#/1-volume-75_cl/201-year-2021,ESP,18.53,1.267875419,18.53,1,0,decantalo
8311,Heinrich Muscat Freyheit,12.5,2020,75,Austria,Other,28.92,0,0,https://www.decantalo.com/uk/en/heinrich-muscat-freyheit.html#/1-volume-75_cl/158-year-2020,AUT,28.92,1.461198289,28.92,2,0,decantalo
8312,Domaine l'Iserand Chasselas Blanc,10,2020,75,France,Other,18.81,0,0,https://www.decantalo.com/uk/en/domaine-l-iserand-chasselas-blanc.html#/1-volume-75_cl/158-year-2020,FRA,18.81,1.274388796,18.81,2,0,decantalo
8313,Mario Rovira La Farruca,12,2020,75,Spain,Other,24.67,0,0,https://www.decantalo.com/uk/en/mario-rovira-la-farruca.html#/1-volume-75_cl/158-year-2020,ESP,24.67,1.392169149,24.67,2,0,decantalo
8314,Vermouth Yzaguirre Rojo Reserva,15,,75,Spain,Other,14.93,3,5,https://www.decantalo.com/uk/en/vermouth-yzaguirre-rojo-reserva.html#/53-volume-1_liter/177-year-without_vintage,ESP,14.93,1.174059808,14.93,,0,decantalo
8315,Vermouth Yzaguirre Rojo,15,,75,Spain,Other,11.41,2,4.5,https://www.decantalo.com/uk/en/vermouth-yzaguirre-rojo.html#/53-volume-1_liter/177-year-without_vintage,ESP,11.41,1.057285644,11.41,,0,decantalo
8316,Vermouth Martínez Lacuesta Reserva,15,,70,Spain,Other,14.03,0,0,https://www.decantalo.com/uk/en/vermouth-martinez-lacuesta-reserva.html#/54-volume-70_cl/177-year-without_vintage,ESP,15.03214286,1.177020894,14.03,,0,decantalo
8317,Vermouth Cuppedia,15,,75,Spain,Other,13.77,0,0,https://www.decantalo.com/uk/en/vermouth-cuppedia.html#/53-volume-1_liter/177-year-without_vintage,ESP,13.77,1.13893394,13.77,,0,decantalo
8318,Lustau Vermut blanco,15,,75,Spain,Other,15.02,1,5,https://www.decantalo.com/uk/en/lustau-vermut-blanco.html#/1-volume-75_cl/177-year-without_vintage,ESP,15.02,1.176669933,15.02,,0,decantalo
8319,Vermouth Martínez Lacuesta Rojo,15,,75,Spain,Other,9.78,3,5,https://www.decantalo.com/uk/en/vermouth-martinez-lacuesta-rojo.html#/1-volume-75_cl/177-year-without_vintage,ESP,9.78,0.990338855,9.78,,0,decantalo
8320,Vermouth Valdespino ,15,,75,unknown,Other,15.53,0,0,https://www.decantalo.com/uk/en/vermouth-valdespino.html#/1-volume-75_cl/177-year-without_vintage,unknown,15.53,1.191171456,15.53,,0,decantalo
8321,Vermut Lustau Rojo,14.5,,75,Spain,Other,15.02,7,4.9,https://www.decantalo.com/uk/en/vermut-lustau-rojo.html#/1-volume-75_cl/177-year-without_vintage,ESP,15.02,1.176669933,15.02,,4.9,decantalo
8322,Vermut Clàssic Castell del Remei,15,,75,Spain,Other,11.75,0,0,https://www.decantalo.com/uk/en/vermut-classic-castell-del-remei.html#/1-volume-75_cl/177-year-without_vintage,ESP,11.75,1.070037867,11.75,,0,decantalo
8323,Vermouth Perucchi Blanco,15,,75,Spain,Other,14.89,1,5,https://www.decantalo.com/uk/en/vermouth-perucchi-blanco.html#/53-volume-1_liter/177-year-without_vintage,ESP,14.89,1.172894698,14.89,,0,decantalo
8324,Vermouth Yzaguirre Blanco,15,,75,Spain,Other,11.54,0,0,https://www.decantalo.com/uk/en/vermouth-yzaguirre-blanco.html#/53-volume-1_liter/177-year-without_vintage,ESP,11.54,1.062205809,11.54,,0,decantalo
8325,Vermut Fernando de Castilla,17,,75,Spain,Other,15.02,0,0,https://www.decantalo.com/uk/en/vermut-fernando-de-castilla.html#/1-volume-75_cl/177-year-without_vintage,ESP,15.02,1.176669933,15.02,,0,decantalo
8326,Vermut Noilly Prat Rojo,16,,75,unknown,Other,17.07,1,5,https://www.decantalo.com/uk/en/vermut-noilly-prat-rojo.html#/1-volume-75_cl/177-year-without_vintage,unknown,17.07,1.232233521,17.07,,0,decantalo
8327,Vermouth Perucchi Gran Reserva,15,,75,Spain,Other,17.12,7,5,https://www.decantalo.com/uk/en/vermouth-perucchi-gran-reserva.html#/53-volume-1_liter/177-year-without_vintage,ESP,17.12,1.23350376,17.12,,5,decantalo
8328,Ambassadeur 1L,16,,75,unknown,Other,13.86,0,0,https://www.decantalo.com/uk/en/ambassadeur-1l.html#/53-volume-1_liter/177-year-without_vintage,unknown,13.86,1.14176323,13.86,,0,decantalo
8329,Garvey Vermut Marinero,15,,75,unknown,Other,12.66,0,0,https://www.decantalo.com/uk/en/garvey-vermut-marinero.html#/1-volume-75_cl/177-year-without_vintage,unknown,12.66,1.102433706,12.66,,0,decantalo
8330,Vermut de Capçanes,16.5,,75,Spain,Other,11.5,1,5,https://www.decantalo.com/uk/en/vermut-de-capcanes.html#/1-volume-75_cl/177-year-without_vintage,ESP,11.5,1.06069784,11.5,,0,decantalo
8331,61 Vermouth Verdejo,15,,75,Spain,Other,12.61,1,5,https://www.decantalo.com/uk/en/61-vermouth-verdejo.html#/1-volume-75_cl/177-year-without_vintage,ESP,12.61,1.100715087,12.61,,0,decantalo
8332,Vermouth De Muller Reserva,16,,75,Spain,Other,12.83,0,0,https://www.decantalo.com/uk/en/vermouth-de-muller-reserva.html#/1-volume-75_cl/177-year-without_vintage,ESP,12.83,1.108226656,12.83,,0,decantalo
8333,Alvear Vermouth Rojo Artesano de Pedro Ximénez,15,,75,Spain,Other,14.16,0,0,https://www.decantalo.com/uk/en/alvear-vermouth-rojo.html#/1-volume-75_cl/177-year-without_vintage,ESP,14.16,1.151063253,14.16,,0,decantalo
8334,Vermut Atamán,17,,50,Spain,Other,14.72,0,0,https://www.decantalo.com/uk/en/vermut-ataman.html#/29-volume-50_cl/177-year-without_vintage,ESP,22.08,1.343999069,14.72,,0,decantalo
8335,Vermouth Rojo La Copa,15.5,,75,Spain,Other,11.5,0,0,https://www.decantalo.com/uk/en/vermouth-rojo-la-copa.html#/1-volume-75_cl/177-year-without_vintage,ESP,11.5,1.06069784,11.5,,0,decantalo
8336,Vermut Xalar,16,,75,Spain,Other,12.74,0,0,https://www.decantalo.com/uk/en/vermut-xalar.html#/1-volume-75_cl/177-year-without_vintage,ESP,12.74,1.105169428,12.74,,0,decantalo
8337,Quina Valdespino,17.5,,75,unknown,Other,16.39,0,0,https://www.decantalo.com/uk/en/quina-valdespino.html#/1-volume-75_cl/177-year-without_vintage,unknown,16.39,1.214578954,16.39,,0,decantalo
8338,Vermouth Caperitif,18.5,,75,unknown,Other,,1,5,https://www.decantalo.com/uk/en/vermouth-caperitif.html#/1-volume-75_cl/177-year-without_vintage,unknown,,,,,0,decantalo
8339,Astobiza Vermouth Extra,15.5,,75,Spain,Other,19.43,1,5,https://www.decantalo.com/uk/en/astobiza-vermouth-extra.html#/1-volume-75_cl/177-year-without_vintage,ESP,19.43,1.288472801,19.43,,0,decantalo
8340,Vermut Lustau Rosé,15,,75,Spain,Other,15.02,0,0,https://www.decantalo.com/uk/en/vermut-lustau-rose.html#/1-volume-75_cl/177-year-without_vintage,ESP,15.02,1.176669933,15.02,,0,decantalo
8341,Vermouth Yzaguirre Blanco Reserva,18,,75,Spain,Other,14.93,0,0,https://www.decantalo.com/uk/en/vermouth-yzaguirre-blanco-reserva.html#/53-volume-1_liter/177-year-without_vintage,ESP,14.93,1.174059808,14.93,,0,decantalo
8342,Vermouth Dos Deus Estrelles,15,,75,Spain,Other,14.54,0,0,https://www.decantalo.com/uk/en/vermouth-dos-deus-estrelles.html#/1-volume-75_cl/177-year-without_vintage,ESP,14.54,1.162564407,14.54,,0,decantalo
8343,Vermouth Carpano Fórmula Antica,16.5,,75,unknown,Other,36.21,1,5,https://www.decantalo.com/uk/en/vermouth-carpano-formula-antinca.html#/53-volume-1_liter/177-year-without_vintage,unknown,36.21,1.558828525,36.21,,0,decantalo
8344,Vermut Fernando de Castilla blanco,17,,75,Spain,Other,15.49,0,0,https://www.decantalo.com/uk/en/vermut-fernando-de-castilla-blanco.html#/1-volume-75_cl/177-year-without_vintage,ESP,15.49,1.190051418,15.49,,0,decantalo
8345,Vermouth Carpano Classico,16,,75,unknown,Other,17.59,0,0,https://www.decantalo.com/uk/en/vermouth-carpano-classico.html#/53-volume-1_liter/177-year-without_vintage,unknown,17.59,1.245265839,17.59,,0,decantalo
8346,Vermouth Carpano Bianco,15,,75,unknown,Other,15.96,0,0,https://www.decantalo.com/uk/en/vermouth-carpano-bianco.html#/53-volume-1_liter/177-year-without_vintage,unknown,15.96,1.203032887,15.96,,0,decantalo
8347,Punt E Mes Vermouth,16,,75,unknown,Other,16.82,2,5,https://www.decantalo.com/uk/en/punt-e-mes-vermouth.html#/1-volume-75_cl/177-year-without_vintage,unknown,16.82,1.225825991,16.82,,0,decantalo
8348,El Bandarra blanco,15,,75,Spain,Other,14.03,0,0,https://www.decantalo.com/uk/en/el-bandarra-blanco.html#/53-volume-1_liter/177-year-without_vintage,ESP,14.03,1.147057671,14.03,,0,decantalo
8349,Vermouth Belsazar Dry,19,,75,unknown,Other,19.26,1,5,https://www.decantalo.com/uk/en/vermouth-belsazar-dry.html#/1-volume-75_cl/177-year-without_vintage,unknown,19.26,1.284656283,19.26,,0,decantalo
8350,Vermut El Bandarra,15,,75,Spain,Other,14.03,2,5,https://www.decantalo.com/uk/en/vermut-el-bandarra.html#/53-volume-1_liter/177-year-without_vintage,ESP,14.03,1.147057671,14.03,,0,decantalo
8351,Vermut Les Cousins Donzell,15.5,,75,Spain,Other,13.6,0,0,https://www.decantalo.com/uk/en/vermut-les-cousins-donzell.html#/53-volume-1_liter/158-year-2020,ESP,13.6,1.133538908,13.6,,0,decantalo
8352,Modernist Pinot Noir 2020,12.5,2020,75,Germany,Red,11.99,234,3.7,https://www.virginwines.co.uk/wine/Z39558102638/Modernist-Pinot-Noir,DEU,11.99,1.078819183,11.99,2,3.7,virginwines
8353,Brio Pinot Grigio 2021,12.5,2021,75,Italy,White,10.99,9,4.4,https://www.virginwines.co.uk/wine/Z41948101414/Brio-Pinot-Grigio-Z41948101414,ITA,10.99,1.040997692,10.99,1,4.4,virginwines
8354,Ripper Shiraz 2021,14,2021,75,Australia,Red,10.99,1139,4.3,https://www.virginwines.co.uk/wine/Z40409101414/Ripper-Shiraz,AUS,10.99,1.040997692,10.99,1,4.3,virginwines
8355,Senti Prosecco Extra Dry NV,11,NV,75,Italy,Sparkling,12.99,3167,4.3,https://www.virginwines.co.uk/wine/Z37256102461/Senti-Prosecco-Extra-Dry-Z37256102461,ITA,12.99,1.113609151,12.99,,4.3,virginwines
8356,Billy Bosch Highwire Chenin Blanc 2021,12,2021,75,South Africa,White,10.99,1096,4.2,https://www.virginwines.co.uk/wine/Z39640101414/Billy-Bosch-Highwire-Chenin-Blanc,ZAF,10.99,1.040997692,10.99,1,4.2,virginwines
8357,The Black Pig McLaren Vale Shiraz 2019,14,2019,75,Australia,Red,13.99,3317,4.6,https://www.virginwines.co.uk/wine/Z36793102291/The-Black-Pig-McLaren-Vale-Shiraz,AUS,13.99,1.145817714,13.99,3,4.6,virginwines
8358,Champagne Gremillet Brut Selection NV,12,NV,75,France,Sparkling,27.99,394,4.4,https://www.virginwines.co.uk/wine/Z19437100020/Champagne-Gremillet-Brut-Selection,FRA,27.99,1.447002898,27.99,,4.4,virginwines
8359,El Nubarron Carmenere 2021,13.5,2021,75,Chile,Red,10.99,150,4.2,https://www.virginwines.co.uk/wine/Z41545101414/El-Nubarron-Carmenere,CHL,10.99,1.040997692,10.99,1,4.2,virginwines
8360,Savvie Marlborough Sauvignon Blanc 2021,13,2021,75,New Zealand,White,14.99,24,4.4,https://www.virginwines.co.uk/wine/Z41430103461/Savvie-Marlborough-Sauvignon-Blanc-Z41430103461,NZL,14.99,1.175801633,14.99,1,4.4,virginwines
8361,Jose Rose 2021,12,2021,75,Spain,Rose,8.99,150,4.1,https://www.virginwines.co.uk/wine/Z39603101414/Jose-Rose,ESP,8.99,0.953759692,8.99,1,4.1,virginwines
8362,Perez Cruz Single Vineyard La Higuera Block 2020,13.5,2020,75,Chile,Red,21.99,4156,4.5,https://www.virginwines.co.uk/wine/Z35842100826/Perez-Cruz-Single-Vineyard-La-Higuera-Block,CHL,21.99,1.342225229,21.99,2,4.5,virginwines
8363,Senti Prosecco Rose Extra Dry NV,11,NV,75,Italy,Sparkling,14.99,257,4.4,https://www.virginwines.co.uk/wine/Z40721102951/Senti-Prosecco-Rose-Extra-Dry,ITA,14.99,1.175801633,14.99,,4.4,virginwines
8364,Villa des Croix Picpoul de Pinet 2021,12.5,2021,75,France,White,14.99,1,5,https://www.virginwines.co.uk/wine/Z42138102619/Villa-des-Croix-Picpoul-de-Pinet,FRA,14.99,1.175801633,14.99,1,0,virginwines
8365,Black Flag Winemakers Old Vine Grenache 2018,14,2018,75,Australia,Red,25.99,49,4.5,https://www.virginwines.co.uk/wine/Z39673102291/Black-Flag-Winemakers-Old-Vine-Grenache,AUS,25.99,1.41480628,25.99,4,4.5,virginwines
8366,The Black Pig Sauvignon Blanc 2021,12,2021,75,Australia,White,12.99,4991,4.4,https://www.virginwines.co.uk/wine/Z36689102291/The-Black-Pig-Sauvignon-Blanc,AUS,12.99,1.113609151,12.99,1,4.4,virginwines
8367,Gypsy Lee Rose White Zinfandel 2020,11,2020,75,USA,Rose,9.99,1594,3.8,https://www.virginwines.co.uk/wine/Z36682101414/Gypsy-Lee-Rose-White-Zinfandel,unknown,9.99,0.999565488,9.99,2,3.8,virginwines
8368,El Nubarron Semillon 2021,12,2021,75,Chile,White,10.99,82,4.1,https://www.virginwines.co.uk/wine/Z41547101414/El-Nubarron-Semillon,CHL,10.99,1.040997692,10.99,1,4.1,virginwines
8369,Hielo y Fuego Merlot 2021,13,2021,75,Chile,Red,10.99,1157,3.9,https://www.virginwines.co.uk/wine/Z39633101414/Hielo-y-Fuego-Merlot,CHL,10.99,1.040997692,10.99,1,3.9,virginwines
8370,Hummingbird Verdelho 2021,12.5,2021,75,Australia,White,9.99,2723,4.2,https://www.virginwines.co.uk/wine/Z36658102291/Hummingbird-Verdelho,AUS,9.99,0.999565488,9.99,1,4.2,virginwines
8371,Ombra Prosecco Frizzante NV,11,NV,75,Italy,Sparkling,12.99,710,4.1,https://www.virginwines.co.uk/wine/Z33252100790/Ombra-Prosecco-Frizzante,ITA,12.99,1.113609151,12.99,,4.1,virginwines
8372,Domaine Giraud Chateauneuf-du-Pape 2020,15.5,2020,75,France,Red,37.99,9,4,https://www.virginwines.co.uk/wine/Z40509100834/Domaine-Giraud-Chateauneuf-du-Pape,FRA,37.99,1.579669294,37.99,2,4,virginwines
8373,Kurt Angerer Kies Gruner Veltliner 2020,13,2020,75,Austria,White,13.99,55,4,https://www.virginwines.co.uk/wine/Z38262102920/Kurt-Angerer-Kies-Gruner-Veltliner,AUT,13.99,1.145817714,13.99,2,4,virginwines
8374,Depasso Nero d'Avola Leggermente Appassito 2020,14,2020,75,Italy,Red,14.99,1658,4.4,https://www.virginwines.co.uk/wine/Z38735101434/Depasso-Nero-dAvola-Leggermente-Appassito,ITA,14.99,1.175801633,14.99,2,4.4,virginwines
8375,The Black Pig Viognier 2021,13.5,2021,75,Australia,White,11.99,3168,4.3,https://www.virginwines.co.uk/wine/Z36776102291/The-Black-Pig-Viognier,AUS,11.99,1.078819183,11.99,1,4.3,virginwines
8376,Les Arbousiers Coteaux du Languedoc Cinsault Grenache Rose 2020,13.5,2020,75,France,Rose,11.99,1454,4.1,https://www.virginwines.co.uk/wine/Z34305101061/Les-Arbousiers-Coteaux-du-Languedoc-Cinsault-Grenache-Rose,FRA,11.99,1.078819183,11.99,2,4.1,virginwines
8377,Louis Moreau Chablis 2019,12.5,2019,75,France,White,17,494,4.3,https://www.virginwines.co.uk/wine/Z37135102468/Louis-Moreau-Chablis,FRA,17,1.230448921,17,3,4.3,virginwines
8378,Mercurey Les Bois de Lalier Jean-Baptiste Jessiaume 2020,13,2020,75,France,White,26.99,0,0,https://www.virginwines.co.uk/wine/Z41924102128/Mercurey-Les-Bois-de-Lalier-Jean-Baptiste-Jessiaume,FRA,26.99,1.431202885,26.99,2,0,virginwines
8379,The Benevolent Carmenere 2021,13.5,2021,75,Chile,Red,11.99,19,4,https://www.virginwines.co.uk/wine/Z41881101414/The-Benevolent-Carmenere,CHL,11.99,1.078819183,11.99,1,4,virginwines
8380,Eghemon Passimiento 2020,13.5,2020,75,Italy,Red,15.99,1193,4.6,https://www.virginwines.co.uk/wine/Z37042101434/Eghemon-Passimiento,ITA,15.99,1.203848464,15.99,2,4.6,virginwines
8381,Ali di Api Pinot Grigio 2021,12.5,2021,75,Italy,White,9.99,29,3.7,https://www.virginwines.co.uk/wine/Z41947101414/Ali-di-Api-Pinot-Grigio-Z41947101414,ITA,9.99,0.999565488,9.99,1,3.7,virginwines
8382,Finca Manzanos Seleccion de la Familia Rioja Blanco 2020,12.5,2020,75,Spain,White,11.99,2314,4,https://www.virginwines.co.uk/wine/Z35519101434/Finca-Manzanos-Seleccion-de-la-Familia-Rioja-Blanco,ESP,11.99,1.078819183,11.99,2,4,virginwines
8383,Quintas do Homem Domum Vinho Verde 2020,12,2020,75,Portugal,White,11.99,1364,4,https://www.virginwines.co.uk/wine/Z37601101434/Quintas-do-Homem-Domum-Vinho-Verde,PRT,11.99,1.078819183,11.99,2,4,virginwines
8384,Les Arbousiers Reserve Coteaux du Languedoc 2020,13,2020,75,France,Red,11.99,1126,4,https://www.virginwines.co.uk/wine/Z34552101061/Les-Arbousiers-Reserve-Coteaux-du-Languedoc,FRA,11.99,1.078819183,11.99,2,4,virginwines
8385,Kraft des Landes Gruner Veltliner 2020,12.5,2020,75,Austria,White,13.99,65,4.2,https://www.virginwines.co.uk/wine/Z41532101434/Kraft-des-Landes-Gruner-Veltliner,AUT,13.99,1.145817714,13.99,2,4.2,virginwines
8386,The Benevolent Cabernet Merlot Petit Verdot 2021,14,2021,75,Australia,Red,11.99,8,3.2,https://www.virginwines.co.uk/wine/Z41882101414/The-Benevolent-Cabernet-Merlot-Petit-Verdot,AUS,11.99,1.078819183,11.99,1,3.2,virginwines
8387,Tall Gum Sauvignon Blanc 2021,13,2021,75,Australia,White,11.99,0,0,https://www.virginwines.co.uk/wine/Z42074101414/Tall-Gum-Sauvignon-Blanc,AUS,11.99,1.078819183,11.99,1,0,virginwines
8388,Hattingley Valley Classic Reserve Brut NV,12,NV,75,UK,Sparkling,32,7,4.1,https://www.virginwines.co.uk/wine/Z38402102951/Hattingley-Valley-Classic-Reserve-Brut,unknown,32,1.505149978,32,,4.1,virginwines
8389,The Cup & Rings Mencia 2016,13,2016,75,Spain,Red,14.99,1,1,https://www.virginwines.co.uk/wine/Z41946103510/The-Cup-and-Rings-Mencia,ESP,14.99,1.175801633,14.99,6,0,virginwines
8390,The Benevolent Pinot Grigio 2021,9.5,2021,75,Chile,White,11.99,20,4.5,https://www.virginwines.co.uk/wine/Z41883101414/The-Benevolent-Pinot-Grigio,CHL,11.99,1.078819183,11.99,1,4.5,virginwines
8391,Albacore Reserve Shiraz 2020,14,2020,75,Australia,Red,12.99,3050,4.4,https://www.virginwines.co.uk/wine/Z36773102291/Albacore-Reserve-Shiraz-Z36773102291,AUS,12.99,1.113609151,12.99,2,4.4,virginwines
8392,Weingut Langguth Enkircher Ellergrub Riesling Alte Reben 2020,11,2020,75,Germany,White,19.99,0,0,https://www.virginwines.co.uk/wine/Z41994101465/Weingut-Langguth-Enkircher-Ellergrub-Riesling-Alte-Reben,DEU,19.99,1.300812794,19.99,2,0,virginwines
8393,Litmus Element 20 2014,12,2014,75,UK,White,19.99,18,3.8,https://www.virginwines.co.uk/wine/Z39697103059/Litmus-Element-20,unknown,19.99,1.300812794,19.99,8,3.8,virginwines
8394,La Traversee 2018,14,2018,75,France,Red,29.99,97,4.6,https://www.virginwines.co.uk/wine/Z35989100707/La-Traversee,FRA,29.99,1.476976466,29.99,4,4.6,virginwines
8395,Chateau Musar Hochar Pere et Fils 2018,14,2018,75,Lebanon,Red,17.99,45,4.3,https://www.virginwines.co.uk/wine/Z40237101961/Chateau-Musar-Hochar-Pere-et-Fils,LBN,17.99,1.255031163,17.99,4,4.3,virginwines
8396,El Zumbido Viura 2021,12,2021,75,Spain,White,9.99,2345,3.9,https://www.virginwines.co.uk/wine/Z37554102647/El-Zumbido-Viura,ESP,9.99,0.999565488,9.99,1,3.9,virginwines
8397,Bastions V Shiraz 2021,14,2021,75,South Africa,Red,10.99,1223,4.2,https://www.virginwines.co.uk/wine/Z37423100009/Bastions-V-Shiraz,ZAF,10.99,1.040997692,10.99,1,4.2,virginwines
8398,Reserve de Millenaire Tete de Cuvee Bourgogne Blanc 2020,13,2020,75,France,White,11.99,402,3.8,https://www.virginwines.co.uk/wine/Z33818100780/Reserve-de-Millenaire-Tete-de-Cuvee-Bourgogne-Blanc,FRA,11.99,1.078819183,11.99,2,3.8,virginwines
8399,Finca Manzanos Seleccion de la Familia Rioja 2020,13.5,2020,75,Spain,Red,11.99,2939,4.1,https://www.virginwines.co.uk/wine/Z35385101434/Finca-Manzanos-Seleccion-de-la-Familia-Rioja,ESP,11.99,1.078819183,11.99,2,4.1,virginwines
8400,Ulrich Langguth Piesporter Goldtropfchen Trocken Grosses Gewachs 2018,12,2018,75,Germany,White,24.99,0,0,https://www.virginwines.co.uk/wine/Z41995101465/Ulrich-Langguth-Piesporter-Goldtropfchen-Trocken-Grosses-Gewachs,DEU,24.99,1.397766256,24.99,4,0,virginwines
8401,Tuffers' Tipple Without a Paddle Chardonnay 2021,13.5,2021,75,Australia,White,12.99,0,0,https://www.virginwines.co.uk/wine/Z41844103330/Tuffers-Tipple-Without-a-Paddle-Chardonnay,AUS,12.99,1.113609151,12.99,1,0,virginwines
8402,La Serena Gemini Brunello di Montalcino DOCG Riserva 2016,15,2016,75,Italy,Red,69.99,0,0,https://www.virginwines.co.uk/wine/Z41964101935/La-Serena-Gemini-Brunello-di-Montalcino-DOCG-Riserva,ITA,69.99,1.845035994,69.99,6,0,virginwines
8403,The Comeback Kid Langhorne Creek Cabernet 2020,14.5,2020,75,Australia,Red,16.99,56,4.4,https://www.virginwines.co.uk/wine/Z41271102291/The-Comeback-Kid-Langhorne-Creek-Cabernet,AUS,16.99,1.230193379,16.99,2,4.4,virginwines
8404,Black Flag Winemakers Adelaide Hills Chardonnay 2020,13,2020,75,Australia,White,16.99,63,4.1,https://www.virginwines.co.uk/wine/Z39670102291/Black-Flag-Winemakers-Adelaide-Hills-Chardonnay,AUS,16.99,1.230193379,16.99,2,4.1,virginwines
8405,Three Gables Western Cape Cinsault Malbec 2021,13.5,2021,75,South Africa,Red,11.99,59,3.9,https://www.virginwines.co.uk/wine/Z41650100009/Three-Gables-Western-Cape-Cinsault-Malbec,ZAF,11.99,1.078819183,11.99,1,3.9,virginwines
8406,Johann Wolf Pinot Gris 2020,12.5,2020,75,Germany,White,10.99,213,4.1,https://www.virginwines.co.uk/wine/Z37743102638/Johann-Wolf-Pinot-Gris,DEU,10.99,1.040997692,10.99,2,4.1,virginwines
8407,Sherwood Estate Stratum Pinot Noir 2020,13,2020,75,New Zealand,Red,13.99,59,4,https://www.virginwines.co.uk/wine/Z39721191434/Sherwood-Estate-Stratum-Pinot-Noir,NZL,13.99,1.145817714,13.99,2,4,virginwines
8408,Bendico Terre Siciliane Vermentino 2020,12.5,2020,75,Italy,White,9.99,602,4.1,https://www.virginwines.co.uk/wine/Z40137103167/Bendico-Terre-Siciliane-Vermentino-Z40137103167,ITA,9.99,0.999565488,9.99,2,4.1,virginwines
8409,Hiestand Asia de Cuba Riesling NV,10.5,NV,75,Germany,White,14.99,265,4.2,https://www.virginwines.co.uk/wine/Z37269102551/Hiestand-Asia-de-Cuba-Riesling,DEU,14.99,1.175801633,14.99,,4.2,virginwines
8410,Que Syrah Syrah 2020,14,2020,75,USA,Red,10.99,690,3.9,https://www.virginwines.co.uk/wine/Z36441101414/Que-Syrah-Syrah,unknown,10.99,1.040997692,10.99,2,3.9,virginwines
8411,Chateau Macquin St Georges St Emilion 2018,14.5,2018,75,France,Red,16.99,63,4.3,https://www.virginwines.co.uk/wine/Z39811100780/Chateau-Macquin-St-Georges-St-Emilion,FRA,16.99,1.230193379,16.99,4,4.3,virginwines
8412,Tuffers' Tipple Up The Creek Shiraz 2020,14,2020,75,Australia,Red,12.99,1,4,https://www.virginwines.co.uk/wine/Z41843103330/Tuffers-Tipple-Up-The-Creek-Shiraz,AUS,12.99,1.113609151,12.99,2,0,virginwines
8413,La Serena Rosso di Montalcino DOC 2018,14,2018,75,Italy,Red,19.99,0,0,https://www.virginwines.co.uk/wine/Z41963101935/La-Serena-Rosso-di-Montalcino-DOC,ITA,19.99,1.300812794,19.99,4,0,virginwines
8414,Seraph Sauvignon Blanc 2020,12,2020,75,France,White,11.99,2251,3.9,https://www.virginwines.co.uk/wine/Z33717100020/Seraph-Sauvignon-Blanc,FRA,11.99,1.078819183,11.99,2,3.9,virginwines
8415,Pizo Carinena 2021,14,2021,75,Spain,Red,9.99,2231,4.1,https://www.virginwines.co.uk/wine/Z37508102647/Pizo-Carinena,ESP,9.99,0.999565488,9.99,1,4.1,virginwines
8416,Chateau Dereszla Furmint Dry 2019,12,2019,75,Hungary,White,11.99,82,4.1,https://www.virginwines.co.uk/wine/Z37627102128/Chateau-Dereszla-Furmint-Dry,HUN,11.99,1.078819183,11.99,3,4.1,virginwines
8417,Billy Bosch Semillon 2021,13,2021,75,South Africa,White,9.99,774,4.2,https://www.virginwines.co.uk/wine/Z38405100009/Billy-Bosch-Western-Cape-Semillon,ZAF,9.99,0.999565488,9.99,1,4.2,virginwines
8418,Vashon Estate Cabernet Sauvignon Merlot 2021,14,2021,75,Australia,Red,10.99,506,4.2,https://www.virginwines.co.uk/wine/Z36801102291/Vashon-Estate-Cabernet-Sauvignon-Merlot,AUS,10.99,1.040997692,10.99,1,4.2,virginwines
8419,Mountain View Marlborough Sauvignon Blanc 2020,9.5,2020,75,New Zealand,White,13.99,226,4.2,https://www.virginwines.co.uk/wine/Z38660100586/Mountain-View-Marlborough-Sauvignon-Blanc,NZL,13.99,1.145817714,13.99,2,4.2,virginwines
8420,Targa Rioja Organic Tempranillo Garnacha 2020,13.5,2020,75,Spain,Red,16.99,474,4.2,https://www.virginwines.co.uk/wine/Z39045101434/Targa-Rioja-Organic-Tempranillo-Garnacha,ESP,16.99,1.230193379,16.99,2,4.2,virginwines
8421,Perez Cruz Cabernet Sauvignon Reserva 2018,13.5,2018,75,Chile,Red,13.99,1826,4.3,https://www.virginwines.co.uk/wine/Z33510100826/Perez-Cruz-Cabernet-Sauvignon-Reserva,CHL,13.99,1.145817714,13.99,4,4.3,virginwines
