name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Domaine Rostaing Ampodium Côte-Rôtie 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Rostaing-Ampodium-C%C3%B4te-R%C3%B4tie-2020/2370620,FRA,,,,2.0,0.0
B by Fonbadet 2019,13.5,2019,75.0,France,Red Wine,14.99,,,https://www.laithwaites.co.uk/product/B-by-Fonbadet-2019/4252119,FRA,14.99,1.1758016328482794,14.99,3.0,0.0
Château Haut-Brion 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Haut-Brion-2021/1018521,FRA,,,,1.0,0.0
Torbreck Descendant 2019,TBC,2019,75.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-Descendant-2019/4288919,AUS,,,,3.0,0.0
Château Dalem 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Dalem-2021/2856021,FRA,,,,1.0,0.0
Château Peymouton 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Peymouton-2020/4134220,FRA,,,,2.0,0.0
Domaine Martin Plan de Dieu Côtes du Rhône-Villages 2020,TBC,2020,75.0,France,Red Wine,,7.0,3.7,https://www.laithwaites.co.uk/product/Domaine-Martin-Plan-de-Dieu-C%C3%B4tes-du-Rh%C3%B4ne-Villages-2020/3030420,FRA,,,,2.0,3.7
Château Dalem 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Dalem-2020/2856020,FRA,,,,2.0,0.0
Château Meyney 2020,TBC,2020,75.0,France,Red Wine,,1.0,4.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Meyney-2020/1422920,FRA,,,,2.0,0.0
Château Bourgneuf 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Bourgneuf-2021/4259021,FRA,,,,1.0,0.0
Domaine Martin Les Sommets de Rasteau 2020,TBC,2020,75.0,France,Red Wine,,5.0,4.0,https://www.laithwaites.co.uk/product/Domaine-Martin-Les-Sommets-de-Rasteau-2020/1943220,FRA,,,,2.0,0.0
Château Le Boscq 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Le-Boscq-2020/2336820,FRA,,,,2.0,0.0
Domaine Georges Lignier Morey Saint Denis Premier Cru Clos des Ormes 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Georges-Lignier-Morey-Saint-Denis-Premier-Cru-Clos-des-Ormes-2020/1594420,FRA,,,,2.0,0.0
Muga El Andén de la Estación Crinaza 2019,14.0,2019,75.0,Spain,Red Wine,16.99,,,https://www.laithwaites.co.uk/product/Muga-El-And%C3%A9n-de-la-Estaci%C3%B3n-Crinaza-2019/4263719,ESP,16.99,1.2301933788690456,16.99,3.0,0.0
Château Brane-Cantenac 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Brane-Cantenac-2021/0919021,FRA,,,,1.0,0.0
Château Les Hauts Conseillants 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Hauts-Conseillants-2021/1018721,FRA,,,,1.0,0.0
Château Mauvesin Barton 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Mauvesin-Barton-2021/1470521,FRA,,,,1.0,0.0
Château Gigault Cuvée Viva 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gigault-Cuv%C3%A9e-Viva-2021/0934921,FRA,,,,1.0,0.0
Penfolds Bin 169 Cabernet Sauvignon Coonawarra 2019,TBC,2019,75.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Penfolds-Bin-169-Cabernet-Sauvignon-Coonawarra-2019/1962219,AUS,,,,3.0,0.0
Clos du Marquis St Julien 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Clos-du-Marquis-St-Julien-2021/3325521,FRA,,,,1.0,0.0
Domaine Martin Cuvee Yves Martin Syrah IGP Vaucluse 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Martin-Cuvee-Yves-Martin-Syrah-IGP-Vaucluse-2020/4215720,FRA,,,,2.0,0.0
Le Petit Ducru de Ducru-Beaucaillou 2020,TBC,2020,75.0,France,Red Wine,,1.0,4.0,https://www.laithwaites.co.uk/product/Le-Petit-Ducru-de-Ducru-Beaucaillou-2020/1020320,FRA,,,,2.0,0.0
Château Gloria 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gloria-2021/1018021,FRA,,,,1.0,0.0
Château Smith Haut Lafitte 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Smith-Haut-Lafitte-2021/1474621,FRA,,,,1.0,0.0
Famille Perrin Domaine du Clos des Tourelles Gigondas 2020,14.5,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Famille-Perrin-Domaine-du-Clos-des-Tourelles-Gigondas-2020/2490020,FRA,,,,2.0,0.0
Château Grand-Puy-Lacoste 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Grand-Puy-Lacoste-2021/3320621,FRA,,,,1.0,0.0
Vieux Château Saint André 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Vieux-Ch%C3%A2teau-Saint-Andr%C3%A9-2021/2344721,FRA,,,,1.0,0.0
Torbreck The Steading 2020,TBC,2020,75.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-The-Steading-2020/4289220,AUS,,,,2.0,0.0
Domaine Martin Côtes du Rhône-Villages Sainte Cecile 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Martin-C%C3%B4tes-du-Rh%C3%B4ne-Villages-Sainte-Cecile-2020/4067020,FRA,,,,2.0,0.0
Le Petit Ducru de Ducru-Beaucaillou 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Le-Petit-Ducru-de-Ducru-Beaucaillou-2021/1020321,FRA,,,,1.0,0.0
Torbreck Woodcutter's Shiraz (magnum) 2021,TBC,2021,150.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-Woodcutter's-Shiraz-(magnum)-2021/4289321,AUS,,,,1.0,0.0
Château Capbern 2020,TBC,2020,75.0,France,Red Wine,,1.0,5.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Capbern-2020/0296520,FRA,,,,2.0,0.0
Torbreck Woodcutter’s Shiraz 2021,TBC,2021,75.0,Australia,Red Wine,,,,https://www.laithwaites.co.uk/product/Torbreck-Woodcutter%E2%80%99s-Shiraz-2021/0896721,AUS,,,,1.0,0.0
Château Giscours 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Giscours-2021/3323021,FRA,,,,1.0,0.0
Château Capbern 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Capbern-2021/0296521,FRA,,,,1.0,0.0
Château Haut-Batailley 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Haut-Batailley-2021/1018421,FRA,,,,1.0,0.0
Domaine Montirius Le Clos Vacqueyras 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Montirius-Le-Clos-Vacqueyras-2020/1533320,FRA,,,,2.0,0.0
Château Lagrange Pomerol 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Lagrange-Pomerol-2021/1919821,FRA,,,,1.0,0.0
Clos Fourtet 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Clos-Fourtet-2021/0420821,FRA,,,,1.0,0.0
Famille Perrin Gigondas L'Argnée 2020,14.5,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Famille-Perrin-Gigondas-L'Argn%C3%A9e-2020/3440020,FRA,,,,2.0,0.0
Domaine du Vieux Télégraphe La Crau 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-du-Vieux-T%C3%A9l%C3%A9graphe-La-Crau-2020/3780620,FRA,,,,2.0,0.0
Clos des Papes Châteauneuf-du-Pape (magnum) 2020,15.0,2020,150.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Clos-des-Papes-Ch%C3%A2teauneuf-du-Pape-(magnum)-2020/1159820,FRA,,,,2.0,0.0
Maison Roche de Bellene Vosne-Romanée Vieilles Vignes 2020,TBC,2020,75.0,France,Red Wine,,2.0,3.5,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Vosne-Roman%C3%A9e-Vieilles-Vignes-2020/1051920,FRA,,,,2.0,0.0
Château Pavie-Macquin 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pavie-Macquin-2021/0921821,FRA,,,,1.0,0.0
Famille Perrin Les Hauts de Julien Vinsobres Vieilles Vignes 2020,14.5,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Famille-Perrin-Les-Hauts-de-Julien-Vinsobres-Vieilles-Vignes-2020/1598620,FRA,,,,2.0,0.0
Château Tour Saint-Christophe 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Tour-Saint-Christophe-2020/2673520,FRA,,,,2.0,0.0
Château Pédesclaux 2020,TBC,2020,75.0,France,Red Wine,,1.0,5.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-P%C3%A9desclaux-2020/1075120,FRA,,,,2.0,0.0
Château Les-Ormes-de-Pez 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Ormes-de-Pez-2021/1065021,FRA,,,,1.0,0.0
Laroze de Drouhin Bourgogne Pinot Noir 2020,TBC,2020,75.0,France,Red Wine,,3.0,4.0,https://www.laithwaites.co.uk/product/Laroze-de-Drouhin-Bourgogne-Pinot-Noir-2020/0979820,FRA,,,,2.0,0.0
Château Tour Saint-Christophe 2021,TBC,2021,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Tour-Saint-Christophe-2021/2673521,FRA,,,,1.0,0.0
Torbreck Factor (magnum) 2019,TBC,2019,150.0,Australia,Red Wine,180.0,,,https://www.laithwaites.co.uk/product/Torbreck-Factor-(magnum)-2019/4289119,AUS,90.0,1.954242509439325,180.0,3.0,0.0
Château Bellefont-Belcier 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Bellefont-Belcier-2020/2876020,FRA,,,,2.0,0.0
Domaine Georges Lignier et Fils Pommard 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Georges-Lignier-et-Fils-Pommard-2020/4230820,FRA,,,,2.0,0.0
Ferraton Père et Fils Hermitage Les Miaux 2020,TBC,2020,75.0,France,Red Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Hermitage-Les-Miaux-2020/0962720,FRA,,,,2.0,0.0
Château de Beaucastel Châteauneuf-du-Pape 2020,14.5,2020,75.0,France,Red Wine,,1.0,4.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Beaucastel-Ch%C3%A2teauneuf-du-Pape-2020/1043620,FRA,,,,2.0,0.0
Farinelli Pinot Grigio 2021,12.5,2021,75.0,Italy,White Wine,7.99,377.0,4.0,https://www.laithwaites.co.uk/product/Farinelli-Pinot-Grigio-2021/3397621,ITA,7.99,0.9025467793139914,7.99,1.0,4.0
Cabalié Blanc 2021,11.5,2021,75.0,France,White Wine,11.99,1075.0,4.3,https://www.laithwaites.co.uk/product/Cabali%C3%A9-Blanc-2021/2254521,FRA,11.99,1.0788191830988487,11.99,1.0,4.3
Lobster Shack Sauvignon Blanc 2022,12.5,2022,75.0,South Africa,White Wine,10.99,132.0,4.3,https://www.laithwaites.co.uk/product/Lobster-Shack-Sauvignon-Blanc-2022/4138322,ZAF,10.99,1.0409976924234905,10.99,0.0,4.3
Abbesse Sauvignon Blanc 2021,11.5,2021,75.0,France,White Wine,10.99,1071.0,4.0,https://www.laithwaites.co.uk/product/Abbesse-Sauvignon-Blanc-2021/1950521,FRA,10.99,1.0409976924234905,10.99,1.0,4.0
Wolf Point Sauvignon Blanc 2021,12.5,2021,75.0,Chile,White Wine,9.99,464.0,3.9,https://www.laithwaites.co.uk/product/Wolf-Point-Sauvignon-Blanc-2021/3711821,CHL,9.99,0.9995654882259823,9.99,1.0,3.9
The Hour-Teller Sauvignon Blanc 2021,13.0,2021,75.0,New Zealand,White Wine,14.99,437.0,4.2,https://www.laithwaites.co.uk/product/The-Hour-Teller-Sauvignon-Blanc-2021/3748121,NZL,14.99,1.1758016328482794,14.99,1.0,4.2
The Gooseberry Bush 2021,12.0,2021,75.0,South Africa,White Wine,10.99,2256.0,4.1,https://www.laithwaites.co.uk/product/The-Gooseberry-Bush-2021/0216721,ZAF,10.99,1.0409976924234905,10.99,1.0,4.1
Rapaura Springs Reserve Sauvignon Blanc 2021,13.5,2021,75.0,New Zealand,White Wine,18.99,236.0,4.6,https://www.laithwaites.co.uk/product/Rapaura-Springs-Reserve-Sauvignon-Blanc-2021/3271021,NZL,18.99,1.2785249647370176,18.99,1.0,4.6
La Nantaise Réserve 2021,12.0,2021,75.0,France,White Wine,12.99,168.0,3.9,https://www.laithwaites.co.uk/product/La-Nantaise-R%C3%A9serve-2021/0352421,FRA,12.99,1.113609151073028,12.99,1.0,3.9
Il Papavero Pinot Grigio 2021,12.0,2021,75.0,Italy,White Wine,10.99,790.0,4.0,https://www.laithwaites.co.uk/product/Il-Papavero-Pinot-Grigio-2021/0184821,ITA,10.99,1.0409976924234905,10.99,1.0,4.0
Hole in the Clouds Sauvignon Blanc 2021,13.0,2021,75.0,New Zealand,White Wine,14.99,622.0,4.5,https://www.laithwaites.co.uk/product/Hole-in-the-Clouds-Sauvignon-Blanc-2021/3818121,NZL,14.99,1.1758016328482794,14.99,1.0,4.5
Alessandro Gallici Pinot Grigio 2021,12.0,2021,75.0,Italy,White Wine,11.99,1129.0,3.9,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Pinot-Grigio-2021/0606321,ITA,11.99,1.0788191830988487,11.99,1.0,3.9
Bees Knees Chenin Blanc Viognier 2022,12.5,2022,75.0,South Africa,White Wine,11.99,538.0,4.1,https://www.laithwaites.co.uk/product/Bees-Knees-Chenin-Blanc-Viognier-2022/2114622,ZAF,11.99,1.0788191830988487,11.99,0.0,4.1
The Huguenot Chenin Blanc 2022,12.5,2022,75.0,South Africa,White Wine,10.99,533.0,4.2,https://www.laithwaites.co.uk/product/The-Huguenot-Chenin-Blanc-2022/1500522,ZAF,10.99,1.0409976924234905,10.99,0.0,4.2
La Voûte 2021,14.0,2021,75.0,France,White Wine,14.99,199.0,4.4,https://www.laithwaites.co.uk/product/La-Vo%C3%BBte-2021/1409621,FRA,14.99,1.1758016328482794,14.99,1.0,4.4
Campanula Pinot Grigio 2021,12.0,2021,75.0,Hungary,White Wine,9.99,1670.0,3.8,https://www.laithwaites.co.uk/product/Campanula-Pinot-Grigio-2021/0055221,HUN,9.99,0.9995654882259823,9.99,1.0,3.8
w/o Organic Lucido 2021,12.5,2021,75.0,Italy,White Wine,11.99,29.0,4.4,https://www.laithwaites.co.uk/product/w/o-Organic-Lucido-2021/4196721,ITA,11.99,1.0788191830988487,11.99,1.0,4.4
Don Cayetano Chardonnay 2021,13.0,2021,75.0,Chile,White Wine,8.99,150.0,3.5,https://www.laithwaites.co.uk/product/Don-Cayetano-Chardonnay-2021/0032421,CHL,8.99,0.9537596917332288,8.99,1.0,3.5
Château Le Coin Sauvignon Gris 2021,12.5,2021,75.0,France,White Wine,12.99,337.0,3.9,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Le-Coin-Sauvignon-Gris-2021/0872121,FRA,12.99,1.113609151073028,12.99,1.0,3.9
The Escapist Sauvignon Blanc 2021,12.5,2021,75.0,South Africa,White Wine,8.99,54.0,3.9,https://www.laithwaites.co.uk/product/The-Escapist-Sauvignon-Blanc-2021/4136721,ZAF,8.99,0.9537596917332288,8.99,1.0,3.9
Luigi e Lucina Pinot Grigio 2021,12.5,2021,75.0,Italy,White Wine,8.99,96.0,4.0,https://www.laithwaites.co.uk/product/Luigi-e-Lucina-Pinot-Grigio-2021/4021521,ITA,8.99,0.9537596917332288,8.99,1.0,4.0
Don Cayetano Sauvignon Blanc 2021,12.0,2021,75.0,Chile,White Wine,8.99,227.0,3.7,https://www.laithwaites.co.uk/product/Don-Cayetano-Sauvignon-Blanc-2021/0000721,CHL,8.99,0.9537596917332288,8.99,1.0,3.7
Il Sogno di Arianna Pinot Grigio 2021,12.0,2021,75.0,Italy,White Wine,9.99,197.0,4.1,https://www.laithwaites.co.uk/product/Il-Sogno-di-Arianna-Pinot-Grigio-2021/3745421,ITA,9.99,0.9995654882259823,9.99,1.0,4.1
Hunter's Sauvignon Blanc 2021,13.5,2021,75.0,New Zealand,White Wine,16.99,153.0,4.3,https://www.laithwaites.co.uk/product/Hunter's-Sauvignon-Blanc-2021/0012721,NZL,16.99,1.2301933788690456,16.99,1.0,4.3
Farinelli Bianco NV,12.0,NV,75.0,Italy,White Wine,7.99,196.0,3.8,https://www.laithwaites.co.uk/product/Farinelli-Bianco-2021/2247020,ITA,7.99,0.9025467793139914,7.99,,3.8
Queen Bee Viognier 2022,13.0,2022,75.0,South Africa,White Wine,12.99,522.0,4.2,https://www.laithwaites.co.uk/product/Queen-Bee-Viognier-2022/3714722,ZAF,12.99,1.113609151073028,12.99,0.0,4.2
La Belle Saison Sauvignon Blanc 2021,9.5,2021,75.0,France,White Wine,10.99,471.0,4.0,https://www.laithwaites.co.uk/product/La-Belle-Saison-Sauvignon-Blanc-2021/0201321,FRA,10.99,1.0409976924234905,10.99,1.0,4.0
Albert Bichot Mâcon-Lugny Les Charmes 2020,13.0,2020,75.0,France,White Wine,17.99,28.0,3.8,https://www.laithwaites.co.uk/product/Albert-Bichot-M%C3%A2con-Lugny-Les-Charmes-2020/2254020,FRA,17.99,1.2550311633455513,17.99,2.0,3.8
Under the Lemon Tree Chenin Blanc 2022,12.0,2022,75.0,South Africa,White Wine,9.99,,,https://www.laithwaites.co.uk/product/Under-the-Lemon-Tree-Chenin-Blanc-2022/4253622,ZAF,9.99,0.9995654882259823,9.99,0.0,0.0
Laithwaites Sauvignon Blanc 2021,11.5,2021,75.0,France,White Wine,13.49,545.0,3.8,https://www.laithwaites.co.uk/product/Laithwaites-Sauvignon-Blanc-2021/0307621,FRA,13.49,1.1300119496719043,13.49,1.0,3.8
Sunday Bay Reserve Sauvignon Blanc 2021,13.0,2021,75.0,New Zealand,White Wine,17.99,129.0,4.4,https://www.laithwaites.co.uk/product/Sunday-Bay-Reserve-Sauvignon-Blanc-2021/2382521,NZL,17.99,1.2550311633455513,17.99,1.0,4.4
Clos des Lunes Lune d’Argent Bordeaux Blanc 2021,13.5,2021,75.0,France,White Wine,19.99,,,https://www.laithwaites.co.uk/product/Clos-des-Lunes-Lune-d%E2%80%99Argent-Bordeaux-Blanc-2021/4121921,FRA,19.99,1.300812794118117,19.99,1.0,0.0
Yarrunga Field Special Reserve White 2021,11.0,2021,75.0,Australia,White Wine,10.49,1107.0,3.7,https://www.laithwaites.co.uk/product/Yarrunga-Field-Special-Reserve-White-2021/0011621,AUS,10.49,1.0207754881935578,10.49,1.0,3.7
Le Champ des Etoiles Chardonnay 2021,13.0,2021,75.0,France,White Wine,11.99,145.0,3.9,https://www.laithwaites.co.uk/product/Le-Champ-des-Etoiles-Chardonnay-2021/2116121,FRA,11.99,1.0788191830988487,11.99,1.0,3.9
L'Epiphanie de Bordeaux Blanc 2021,12.5,2021,75.0,France,White Wine,25.0,1.0,2.0,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Bordeaux-Blanc-2021/4021621,FRA,25.0,1.3979400086720377,25.0,1.0,0.0
Posada del Rey Blanco NV,13.0,NV,75.0,Spain,White Wine,7.99,140.0,3.3,https://www.laithwaites.co.uk/product/Posada-del-Rey-Blanco-2021/0363020,ESP,7.99,0.9025467793139914,7.99,,3.3
Limited Release Elgin Sauvignon Blanc 2021,13.5,2021,75.0,South Africa,White Wine,14.99,8.0,4.1,https://www.laithwaites.co.uk/product/Limited-Release-Elgin-Sauvignon-Blanc-2021/4211121,ZAF,14.99,1.1758016328482794,14.99,1.0,4.1
Barón de Barbón Blanco 2021,12.5,2021,75.0,Spain,White Wine,11.99,293.0,4.0,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Blanco-2021/0243821,ESP,11.99,1.0788191830988487,11.99,1.0,4.0
Domaine Dampt Petit Chablis Vieilles Vignes 2021,12.5,2021,75.0,France,White Wine,17.99,82.0,4.2,https://www.laithwaites.co.uk/product/Domaine-Dampt-Petit-Chablis-Vieilles-Vignes-2021/0032821,FRA,17.99,1.2550311633455513,17.99,1.0,4.2
Il Papavero Pinot Grigio (1L Wine Box) 2021,12.0,2021,100.0,Italy,White Wine,9.49,,,https://www.laithwaites.co.uk/product/Il-Papavero-Pinot-Grigio-(1L-Wine-Box)-2021/4241721,ITA,7.1175,0.8523274758189927,9.49,1.0,0.0
Méritoire Sauvignon Blanc 2020,11.5,2020,75.0,France,White Wine,10.99,26.0,3.3,https://www.laithwaites.co.uk/product/M%C3%A9ritoire-Sauvignon-Blanc-2020/4039220,FRA,10.99,1.0409976924234905,10.99,2.0,3.3
Selección Especial Numerada 60 Albariño 2021,12.5,2021,75.0,Spain,White Wine,14.99,111.0,4.3,https://www.laithwaites.co.uk/product/Selecci%C3%B3n-Especial-Numerada-60-Albari%C3%B1o-2021/3807121,ESP,14.99,1.1758016328482794,14.99,1.0,4.3
Domaine Alain Malet Réserve 2021,13.0,2021,75.0,France,White Wine,12.99,29.0,4.2,https://www.laithwaites.co.uk/product/Domaine-Alain-Malet-R%C3%A9serve-2021/2259021,FRA,12.99,1.113609151073028,12.99,1.0,4.2
Bellarine Bay Pinot Grigio 2021,12.0,2021,75.0,Australia,White Wine,11.49,74.0,3.6,https://www.laithwaites.co.uk/product/Bellarine-Bay-Pinot-Grigio-2021/1940021,AUS,11.49,1.0603200286882852,11.49,1.0,3.6
Domaine Daniel Reverdy Sancerre 2021,12.5,2021,75.0,France,White Wine,21.0,1.0,3.0,https://www.laithwaites.co.uk/product/Domaine-Daniel-Reverdy-Sancerre-2021/0475421,FRA,21.0,1.3222192947339193,21.0,1.0,0.0
Eylo 2021,13.5,2021,75.0,Spain,White Wine,11.99,55.0,3.8,https://www.laithwaites.co.uk/product/Eylo-2021/4142921,ESP,11.99,1.0788191830988487,11.99,1.0,3.8
Lobster Shack Chardonnay Viognier Chenin Blanc 2021,13.5,2021,75.0,South Africa,White Wine,11.99,343.0,4.4,https://www.laithwaites.co.uk/product/Lobster-Shack-Chardonnay-Viognier-Chenin-Blanc-2021/2267021,ZAF,11.99,1.0788191830988487,11.99,1.0,4.4
Abbesse Sauvignon Blanc (half bottle) 2021,11.5,2021,37.5,France,White Wine,5.99,7.0,4.7,https://www.laithwaites.co.uk/product/Abbesse-Sauvignon-Blanc-(half-bottle)-2021/2167721,FRA,11.98,1.0784568180532925,5.99,1.0,4.7
McPherson's The Full Fifteen Chardonnay 2021,13.5,2021,75.0,Australia,White Wine,11.99,208.0,3.7,https://www.laithwaites.co.uk/product/McPherson's-The-Full-Fifteen-Chardonnay-2021/1903021,AUS,11.99,1.0788191830988487,11.99,1.0,3.7
Domaine de la Mandelière 2020,13.0,2020,75.0,France,White Wine,17.99,30.0,3.9,https://www.laithwaites.co.uk/product/Domaine-de-la-Mandeli%C3%A8re-2020/0419920,FRA,17.99,1.2550311633455513,17.99,2.0,3.9
Aluado Chardonnay 2020,12.5,2020,75.0,Portugal,White Wine,10.99,389.0,4.1,https://www.laithwaites.co.uk/product/Aluado-Chardonnay-2020/2881020,PRT,10.99,1.0409976924234905,10.99,2.0,4.1
Marie & Sylvie Les Deux Sœurs NV,12.5,NV,75.0,France,White Wine,13.99,39.0,3.9,https://www.laithwaites.co.uk/product/Marie-&-Sylvie-Les-Deux-S%C5%93urs-2020/4089020,FRA,13.99,1.1458177144918276,13.99,,3.9
Los Hermanos Manzanos Blanco Barrica 2020,12.5,2020,75.0,Spain,White Wine,15.99,101.0,3.9,https://www.laithwaites.co.uk/product/Los-Hermanos-Manzanos-Blanco-Barrica-2020/1497120,ESP,15.99,1.2038484637462348,15.99,2.0,3.9
Le Viti di Beatrice Gavi 2021,12.5,2021,75.0,Italy,White Wine,12.99,28.0,3.6,https://www.laithwaites.co.uk/product/Le-Viti-di-Beatrice-Gavi-2021/4117121,ITA,12.99,1.113609151073028,12.99,1.0,3.6
The Gooseberry Bush (3 litre Bag-in-Box) 2022,11.5,2022,300.0,South Africa,White Wine,25.0,2.0,3.5,https://www.laithwaites.co.uk/product/The-Gooseberry-Bush-(3-litre-Bag-in-Box)-2022/4253822,ZAF,6.25,0.7958800173440752,25.0,0.0,0.0
Visionario 2021,12.5,2021,75.0,Italy,White Wine,12.99,788.0,4.0,https://www.laithwaites.co.uk/product/Visionario-2021/3682921,ITA,12.99,1.113609151073028,12.99,1.0,4.0
Danaris Grüner Veltliner 2020,12.5,2020,75.0,Austria,White Wine,12.49,103.0,3.6,https://www.laithwaites.co.uk/product/Danaris-Gr%C3%BCner-Veltliner-2020/0091220,AUT,12.49,1.0965624383741355,12.49,2.0,3.6
Domaine Michel Thomas Sancerre Silex 2021,13.5,2021,75.0,France,White Wine,22.0,,,https://www.laithwaites.co.uk/product/Domaine-Michel-Thomas-Sancerre-Silex-2021/0419821,FRA,22.0,1.3424226808222062,22.0,1.0,0.0
Cloudy Bay Sauvignon Blanc 2022,13.5,2022,75.0,New Zealand,White Wine,25.0,,,https://www.laithwaites.co.uk/product/Cloudy-Bay-Sauvignon-Blanc-2022/0927722,NZL,25.0,1.3979400086720377,25.0,0.0,0.0
Villa Broglia Gavi di Gavi 2021,13.5,2021,75.0,Italy,White Wine,17.99,144.0,4.1,https://www.laithwaites.co.uk/product/Villa-Broglia-Gavi-di-Gavi-2021/0013221,ITA,17.99,1.2550311633455513,17.99,1.0,4.1
Sentiero dei Pini Pinot Grigio 2021,12.0,2021,75.0,Italy,White Wine,10.99,308.0,3.9,https://www.laithwaites.co.uk/product/Sentiero-dei-Pini-Pinot-Grigio-2021/1905521,ITA,10.99,1.0409976924234905,10.99,1.0,3.9
Porrais Reserva 2021,12.0,2021,75.0,Portugal,White Wine,13.99,41.0,3.6,https://www.laithwaites.co.uk/product/Porrais-Reserva-2021/1977121,PRT,13.99,1.1458177144918276,13.99,1.0,3.6
Viña Tarapacá Riverscape Collection Sauvignon Blanc 2021,12.5,2021,75.0,Chile,White Wine,10.99,743.0,3.7,https://www.laithwaites.co.uk/product/Vi%C3%B1a-Tarapac%C3%A1-Riverscape-Collection-Sauvignon-Blanc-2021/0012021,CHL,10.99,1.0409976924234905,10.99,1.0,3.7
