rating,num_review,wine_type,size(cL),name,price,country,abv,year,url,age,score,scaled_price,logprice,countrycode,price_fixed
0.0,0,red,75.0,Stella Giuseppe Stravisan Barbera d'Asti,11.57,Italy,14.5,2020.0,https://www.decantalo.com/uk/en/stella-giuseppe-stravisan-barbera-d-asti.html#/1-volume-75_cl/158-year-2020,2.0,0.0,11.57,1.0633333589517495,ITA,11.57
0.0,0,red,75.0,Stella Giuseppe Il Maestro Barbera d'Asti Superiore,20.64,Italy,14.5,2019.0,https://www.decantalo.com/uk/en/stella-giuseppe-il-maestro-barbera-d-asti-superiore.html#/1-volume-75_cl/114-year-2019,3.0,0.0,20.64,1.3147096929551738,ITA,20.64
0.0,0,red,75.0,Stella Giuseppe Convento Freisa d'Asti,11.84,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/stella-giuseppe-convento-freisa-d-asti.html#/1-volume-75_cl/114-year-2019,3.0,0.0,11.84,1.073351702386901,ITA,11.84
0.0,0,red,75.0,Stella Giuseppe Giaiet Barbera d'Asti Superiore,16.77,Italy,14.5,2018.0,https://www.decantalo.com/uk/en/stella-giuseppe-giaiet-barbera-d-asti-superiore.html#/1-volume-75_cl/111-year-2018,4.0,0.0,16.77,1.2245330626060857,ITA,16.77
0.0,0,red,75.0,Stella Giuseppe Sufragio Grignolino d'Asti,11.74,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/stella-giuseppe-sufragio-grignolino-d-asti.html#/1-volume-75_cl/158-year-2020,2.0,0.0,11.74,1.0696680969115957,ITA,11.74
0.0,0,red,75.0,I Vigneri di Salvo Foti Vinupetra,38.05,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/i-vigneri-di-salvo-foti-vinupetra.html#/1-volume-75_cl/114-year-2019,3.0,0.0,38.05,1.5803546611065915,ITA,38.05
0.0,0,red,75.0,Poggio Caespes Colli Tortonesi Terre di Libarna Timorasso Rosso,11.61,Italy,14.5,2020.0,https://www.decantalo.com/uk/en/poggio-caespes-colli-tortonesi-terre-di-libarna-timorasso-rosso.html#/1-volume-75_cl/158-year-2020,2.0,0.0,11.61,1.0648322197385738,ITA,11.61
0.0,0,red,75.0,I Vigneri di Salvo Foti Il Vino dei Vigneri,24.81,Italy,14.8,2020.0,https://www.decantalo.com/uk/en/i-vigneri-di-salvo-foti-il-vino-dei-vigneri.html#/1-volume-75_cl/158-year-2020,2.0,0.0,24.81,1.394626764272209,ITA,24.81
0.0,0,red,75.0,Cascina Morassino Barbaresco Ovello,38.05,Italy,15.0,2018.0,https://www.decantalo.com/uk/en/cascina-morassino-barbaresco-ovello.html#/1-volume-75_cl/111-year-2018,4.0,0.0,38.05,1.5803546611065915,ITA,38.05
0.0,0,red,75.0,Cascina Morassino Dolcetto d'Alba,15.07,Italy,14.5,2018.0,https://www.decantalo.com/uk/en/cascina-morassino-dolcetto-d-alba.html#/1-volume-75_cl/111-year-2018,4.0,0.0,15.07,1.1781132523146318,ITA,15.07
0.0,0,red,75.0,Vigneti Massa Sentieri,10.68,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/vigneti-massa-sentieri.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.68,1.0285712526925377,ITA,10.68
0.0,0,red,75.0,Vigneti Massa L'Avvelenata,16.56,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/vigneti-massa-l-avvelenata.html#/1-volume-75_cl/114-year-2019,3.0,0.0,16.56,1.2190603324488614,ITA,16.56
0.0,0,red,75.0,Picchioni Bricco Riva Bianca Buttafuoco dell'Oltrepo Pavese,25.22,Italy,13.5,2018.0,https://www.decantalo.com/uk/en/picchioni-bricco-riva-bianca-buttafuoco-dell-oltrepo-pavese.html#/1-volume-75_cl/111-year-2018,4.0,0.0,25.22,1.4017450822370627,ITA,25.22
0.0,0,red,75.0,Vigneti Massa Bigolla,40.37,Italy,14.5,2006.0,https://www.decantalo.com/uk/en/vigneti-massa-bigolla.html#/1-volume-75_cl/141-year-2006,16.0,0.0,40.37,1.6060587494103145,ITA,40.37
0.0,0,red,75.0,Vigneti Massa Terra,10.41,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/vigneti-massa-terra.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.41,1.0174507295105362,ITA,10.41
0.0,0,red,75.0,Brigaldara Valpolicella,11.28,Italy,13.5,2021.0,https://www.decantalo.com/uk/en/brigaldara-valpolicella.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.28,1.0523090996473234,ITA,11.28
0.0,0,red,75.0,Brigaldara Valpolicella Ripasso Classico Superiore Il Vegro,19.26,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/brigaldara-valpolicella-ripasso-classico-superiore-il-vegro.html#/1-volume-75_cl/114-year-2019,3.0,0.0,19.26,1.2846562827885157,ITA,19.26
0.0,0,red,75.0,Brigaldara Valpolicella Superiore Case Vecie,16.69,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/brigaldara-valpolicella-superiore-case-vecie.html#/1-volume-75_cl/158-year-2020,2.0,0.0,16.69,1.2224563366792467,ITA,16.69
0.0,0,red,75.0,Podere Il Castellaccio Valénte,16.35,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/podere-il-castellaccio-valente.html#/1-volume-75_cl/114-year-2019,3.0,0.0,16.35,1.213517756996305,ITA,16.35
0.0,0,red,75.0,Sassotondo Franze,26.51,Italy,14.5,2017.0,https://www.decantalo.com/uk/en/sassotondo-franze.html#/1-volume-75_cl/180-year-2017,5.0,0.0,26.51,1.4234097277330935,ITA,26.51
0.0,0,red,75.0,Sassotondo Tuforosso,12.03,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/sassotondo-tuforosso.html#/1-volume-75_cl/158-year-2020,2.0,0.0,12.03,1.0802656273398448,ITA,12.03
0.0,0,red,75.0,Sassotondo San Lorenzo Ciliegiolo,37.5,Italy,14.5,2017.0,https://www.decantalo.com/uk/en/sassotondo-san-lorenzo-ciliegiolo.html#/1-volume-75_cl/180-year-2017,5.0,0.0,37.5,1.5740312677277188,ITA,37.5
0.0,0,red,75.0,Sassotondo Poggio Pinzo Ciliegiolo,26.51,Italy,13.5,2018.0,https://www.decantalo.com/uk/en/sassotondo-poggio-pinzo-ciliegiolo.html#/1-volume-75_cl/111-year-2018,4.0,0.0,26.51,1.4234097277330935,ITA,26.51
0.0,0,red,75.0,Sassotondo Monte Calvo Ciliegiolo,29.17,Italy,13.5,2018.0,https://www.decantalo.com/uk/en/sassotondo-monte-calvo-ciliegiolo.html#/1-volume-75_cl/111-year-2018,4.0,0.0,29.17,1.4649364291217326,ITA,29.17
0.0,0,red,75.0,Sassotondo Ciliegiolo Maremma Toscana,14.59,Italy,14.5,2020.0,https://www.decantalo.com/uk/en/sassotondo-ciliegiolo-maremma-toscana.html#/1-volume-75_cl/158-year-2020,2.0,0.0,14.59,1.1640552918934517,ITA,14.59
0.0,0,red,75.0,Domaine Andrée Carbone,32.3,France,13.5,2018.0,https://www.decantalo.com/uk/en/domaine-andree-carbone.html#/1-volume-75_cl/111-year-2018,4.0,0.0,32.3,1.5092025223311027,FRA,32.3
0.0,0,red,75.0,Joseph Voillot Pommard 1er Cru Les Fremiets,58.99,France,13.0,2017.0,https://www.decantalo.com/uk/en/joseph-voillot-pommard-1er-cru-les-fremiets.html#/1-volume-75_cl/180-year-2017,5.0,0.0,58.99,1.7707783961691477,FRA,58.99
0.0,0,red,75.0,Boris Champy Beaune 1er Cru Vignes Franches,44.87,France,12.0,2018.0,https://www.decantalo.com/uk/en/boris-champy-beaune-1er-cru-vignes-franches.html#/1-volume-75_cl/111-year-2018,4.0,0.0,44.87,1.6519560695330742,FRA,44.87
0.0,0,red,75.0,Louis-Antoine Luyt Pipeño Coronel,17.29,Chile,12.0,,https://www.decantalo.com/uk/en/louis-antoine-luyt-pipeno-coronel.html#/53-volume-1_liter/158-year-2020,,0.0,17.29,1.2377949932739225,CHL,17.29
0.0,0,red,75.0,Los Frailes Rubificado,14.97,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/los-frailes-rubificado.html#/1-volume-75_cl/114-year-2019,3.0,0.0,14.97,1.1752218003430523,ESP,14.97
0.0,0,red,75.0,San Polo Brunello di Montalcino,,Italy,14.0,2017.0,https://www.decantalo.com/uk/en/san-polo-brunello-di-montalcino.html#/1-volume-75_cl/180-year-2017,5.0,0.0,,,ITA,
5.0,1,red,75.0,Allegrini Palazzo della Torre,,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/allegrini-palazzo-della-torre.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ITA,
0.0,0,red,75.0,Allegrini Valpolicella Classico,,Italy,13.0,2021.0,https://www.decantalo.com/uk/en/allegrini-valpolicella-classico.html#/1-volume-75_cl/201-year-2021,1.0,0.0,,,ITA,
0.0,0,red,75.0,Allegrini Corte Giara La Groletta,,Italy,15.0,2019.0,https://www.decantalo.com/uk/en/allegrini-corte-giara-la-groletta.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ITA,
0.0,0,red,75.0,San Polo Rosso di Montalcino,,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/san-polo-rosso-di-montalcino.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ITA,
3.0,1,red,75.0,San Polo Brunello di Montalcino Podernovi,105.88,Italy,14.72,2016.0,https://www.decantalo.com/uk/en/san-polo-brunello-di-montalcino-podernovi.html#/1-volume-75_cl/102-year-2016,6.0,0.0,105.88,2.0248139326293106,ITA,105.88
0.0,0,red,75.0,Los Frailes Monastrell,8.02,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/los-frailes-monastrell.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.02,0.9041743682841635,ESP,8.02
0.0,0,red,75.0,Los Frailes Monastrell-Garnacha,9.14,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/los-frailes-monastrell-garnacha.html#/1-volume-75_cl/158-year-2020,2.0,0.0,9.14,0.9609461957338314,ESP,9.14
0.0,0,red,75.0,Los Frailes Naturel,10.9,Spain,14.5,2021.0,https://www.decantalo.com/uk/en/los-frailes-naturel.html#/1-volume-75_cl/201-year-2021,1.0,0.0,10.9,1.0374264979406236,ESP,10.9
0.0,0,red,75.0,Los Frailes Bilogía,9.05,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/los-frailes-bilogia.html#/1-volume-75_cl/158-year-2020,2.0,0.0,9.05,0.9566485792052033,ESP,9.05
0.0,0,red,75.0,Los Frailes Trilogía,13.39,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/los-frailes-trilogia.html#/1-volume-75_cl/111-year-2018,4.0,0.0,13.39,1.126780577012009,ESP,13.39
0.0,0,red,75.0,Los Frailes Dolomitas,14.97,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/los-frailes-dolomitas.html#/1-volume-75_cl/158-year-2020,2.0,0.0,14.97,1.1752218003430523,ESP,14.97
0.0,0,red,75.0,Los Frailes 1771 Casa los Frailes,,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/los-frailes-1771-casa-los-frailes.html#/1-volume-75_cl/180-year-2017,5.0,0.0,,,ESP,
0.0,0,red,75.0,Allegrini Corte Giara Ripasso la Groletta 2019,14.2,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/corte-giara-ripasso-la-groletta-2019.html#/1-volume-75_cl/114-year-2019,3.0,0.0,14.2,1.1522883443830565,ITA,14.2
5.0,1,red,75.0,Morca Flor de Morca,10.68,Spain,15.5,2021.0,https://www.decantalo.com/uk/en/morca-flor-de-morca.html#/1-volume-75_cl/201-year-2021,1.0,0.0,10.68,1.0285712526925377,ESP,10.68
0.0,0,red,75.0,Château Pesquié Terrasses Rouge,10.9,France,14.0,2020.0,https://www.decantalo.com/uk/en/chateau-pesquie-terrasses-rouge.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.9,1.0374264979406236,FRA,10.9
0.0,0,red,75.0,Château Pesquié Quintessence Rouge,20.42,France,15.5,2019.0,https://www.decantalo.com/uk/en/chateau-pesquie-quintessence-rouge.html#/1-volume-75_cl/114-year-2019,3.0,0.0,20.42,1.3100557377508915,FRA,20.42
0.0,0,red,75.0,Château Pesquié Artemia Rouge,28.96,France,14.0,2019.0,https://www.decantalo.com/uk/en/chateau-pesquie-artemia-rouge.html#/1-volume-75_cl/114-year-2019,3.0,0.0,28.96,1.4617985575251093,FRA,28.96
0.0,0,red,75.0,Château Pesquié Ascensio Rouge,47.58,France,15.0,2017.0,https://www.decantalo.com/uk/en/chateau-pesquie-ascensio-rouge.html#/1-volume-75_cl/180-year-2017,5.0,0.0,47.58,1.6774244377012475,FRA,47.58
0.0,0,red,75.0,Le Paradou Grenache Rouge,9.61,France,14.0,2020.0,https://www.decantalo.com/uk/en/le-paradou-grenache-rouge.html#/1-volume-75_cl/158-year-2020,2.0,0.0,9.61,0.9827233876685453,FRA,9.61
0.0,0,red,75.0,Le Paradou Cinsault rouge,8.88,France,13.0,2021.0,https://www.decantalo.com/uk/en/le-paradou-cinsault-rouge.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.88,0.948412965778601,FRA,8.88
0.0,0,red,75.0,Vignobles Arbeau On l'appelle Négrette,11.33,France,11.5,2020.0,https://www.decantalo.com/uk/en/vignobles-arbeau-on-l-appelle-negrette.html#/1-volume-75_cl/158-year-2020,2.0,0.0,11.33,1.0542299098633972,FRA,11.33
0.0,0,red,75.0,Vignobles Arbeau On l'apelle Braucol,10.81,France,12.5,2020.0,https://www.decantalo.com/uk/en/vignobles-arbeau-on-l-apelle-braucol.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.81,1.0338256939533104,FRA,10.81
0.0,0,red,75.0,Vignobles Arbeau Je suis a boire,10.42,France,12.5,2020.0,https://www.decantalo.com/uk/en/vignobles-arbeau-je-suis-a-boire.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.42,1.0178677189635057,FRA,10.42
0.0,0,red,75.0,Vignobles Arbeau Rince Cochon,11.97,France,9.5,2021.0,https://www.decantalo.com/uk/en/vignobles-arbeau-rince-cochon.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.97,1.0780941504064108,FRA,11.97
0.0,0,red,75.0,Vignobles Arbeau Poison Rouge,11.58,France,12.0,2021.0,https://www.decantalo.com/uk/en/vignobles-arbeau-poison-rouge.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.58,1.0637085593914173,FRA,11.58
0.0,0,red,75.0,Vignobles Arbeau Le Temps des Fleurs,10.42,France,14.0,2020.0,https://www.decantalo.com/uk/en/vignobles-arbeau-le-temps-des-fleurs.html#/1-volume-75_cl/114-year-2019,2.0,0.0,10.42,1.0178677189635057,FRA,10.42
0.0,0,red,75.0,Poggio Al Tesoro Bolgheri Superiore Sondraia,,Italy,14.0,,https://www.decantalo.com/uk/en/poggio-al-tesoro-bolgheri-superiore-sondraia.html#/1-volume-75_cl/177-year-without_vintage,,0.0,,,ITA,
0.0,0,red,75.0,Quintarelli Primofiore,52.08,Italy,14.0,2019.0,https://www.decantalo.com/uk/en/quintarelli-primofiore.html#/1-volume-75_cl/114-year-2019,3.0,0.0,52.08,1.7166709755601355,ITA,52.08
0.0,0,red,75.0,Boris Champy Beaune 1er Cru Aux Coucherias 2018,40.63,France,13.0,2017.0,https://www.decantalo.com/uk/en/boris-champy-beaune-1er-cru-aux-coucherias-2018.html#/1-volume-75_cl/180-year-2017,5.0,0.0,40.63,1.6088468223264116,FRA,40.63
5.0,1,red,75.0,Mas Coutelou Matubu,,France,14.0,2020.0,https://www.decantalo.com/uk/en/mas-coutelou-matubu.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,FRA,
0.0,0,red,75.0,Domaine Sylvain Bzikot Bourgogne Cote D'Or Pinot Noir 2020,19.01,France,13.0,,https://www.decantalo.com/uk/en/domaine-sylvain-bzikot-bourgogne-cote-d-or-pinot-noir-2020.html#/1-volume-75_cl/177-year-without_vintage,,0.0,19.01,1.2789821168654432,FRA,19.01
0.0,0,red,75.0,Philine Isabelle Barbera d'Alba,,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/philine-isabelle-barbera-d-alba.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,red,75.0,Philine Isabelle Dolcetto d'Alba,,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/philine-isabelle-dolcetto-d-alba.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,red,75.0,Yjar,,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/yjar.html#/1-volume-75_cl/180-year-2017,5.0,0.0,,,ESP,
0.0,0,red,75.0,Quinta Do Monte Xisto Órbita Tinto,25.78,Portugal,13.5,2019.0,https://www.decantalo.com/uk/en/quinta-do-monte-xisto-orbita-tinto.html#/1-volume-75_cl/114-year-2019,3.0,0.0,25.78,1.4112829130173843,PRT,25.78
0.0,0,red,75.0,Quinta do Monte Xisto Oriente Tinto,,Portugal,13.0,2019.0,https://www.decantalo.com/uk/en/quinta-do-monte-xisto-oriente-tinto.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,PRT,
0.0,0,red,75.0,Vins de Pagesos i Pageses,28.49,Spain,12.5,,https://www.decantalo.com/uk/en/vins-de-pagesos-i-pageses.html#/78-volume-bag_in_box_3_liters/201-year-2021,,0.0,28.49,1.4546924492394768,ESP,28.49
0.0,0,red,75.0,Domaine Bobinet Piak! Rouge,,France,11.0,2021.0,https://www.decantalo.com/uk/en/domaine-bobinet-piak-rouge.html#/1-volume-75_cl/201-year-2021,1.0,0.0,,,FRA,
0.0,0,red,75.0,Mas Coutelou 7 Rue de la Pompe,,France,13.5,2020.0,https://www.decantalo.com/uk/en/mas-coutelou-7-rue-de-la-pompe.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,FRA,
0.0,0,red,75.0,Mas Coutelou Le Vin des Amis,,France,14.5,2020.0,https://www.decantalo.com/uk/en/mas-coutelou-le-vin-des-amis.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,FRA,
0.0,0,red,75.0,Mas Coutelou L’Oublié Version,24.63,France,14.5,2021.0,https://www.decantalo.com/uk/en/mas-coutelou-loublie-version.html#/1-volume-75_cl/201-year-2021,1.0,0.0,24.63,1.3914644118391033,FRA,24.63
0.0,0,red,75.0,Mas Coutelou Quoi qu’il en goutte,,France,14.5,2020.0,https://www.decantalo.com/uk/en/mas-coutelou-quoi-quil-en-goutte.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,FRA,
0.0,0,red,75.0,L'Anit de Frisach,30.03,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/l-anit-de-frisach.html#/1-volume-75_cl/158-year-2020,2.0,0.0,30.03,1.4775553321989812,ESP,30.03
0.0,0,red,75.0,Mas Coutelou Mourvèdre,22.05,France,14.5,2020.0,https://www.decantalo.com/uk/en/mas-coutelou-mourvedre.html#/1-volume-75_cl/158-year-2020,2.0,0.0,22.05,1.3434085938038574,FRA,22.05
5.0,1,red,75.0,Dominio de Calogía,64.14,Spain,15.0,2019.0,https://www.decantalo.com/uk/en/dominio-de-calogia.html#/1-volume-75_cl/114-year-2019,3.0,0.0,64.14,1.8071289555924217,ESP,64.14
0.0,0,red,75.0,Waterkloof Red Circle of Life,13.3,South Africa,13.5,2020.0,https://www.decantalo.com/uk/en/waterkloof-red-circle-of-life.html#/1-volume-75_cl/158-year-2020,2.0,0.0,13.3,1.1238516409670858,ZAF,13.3
0.0,0,red,75.0,Waterkloof Seriously Cool Cinsault,14.33,South Africa,11.5,2019.0,https://www.decantalo.com/uk/en/waterkloof-seriously-cool-cinsault.html#/1-volume-75_cl/114-year-2019,3.0,0.0,14.33,1.1562461903973444,ZAF,14.33
0.0,0,red,75.0,False Bay Bushvine Pinotage,8.45,South Africa,14.0,2021.0,https://www.decantalo.com/uk/en/false-bay-bushvine-pinotage.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.45,0.9268567089496923,ZAF,8.45
0.0,0,red,75.0,Misty Cove Organic Pinot Noir,14.67,New Zealand,13.0,2018.0,https://www.decantalo.com/uk/en/misty-cove-organic-pinot-noir.html#/1-volume-75_cl/111-year-2018,4.0,0.0,14.67,1.1664301138432827,NZL,14.67
5.0,1,red,75.0,Finca Rodma Avizor,31.27,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/finca-rodma-avizor.html#/1-volume-75_cl/114-year-2019,3.0,0.0,31.27,1.4951278812429332,ESP,31.27
0.0,0,red,75.0,Antoine Sanzay Saumur-Champigny La Paterne,19.43,France,13.5,2019.0,https://www.decantalo.com/uk/en/antoine-sanzay-saumur-champigny-la-paterne.html#/1-volume-75_cl/114-year-2019,3.0,0.0,19.43,1.2884728005997825,FRA,19.43
0.0,0,red,75.0,Avondale Qvevri Red,24.97,South Africa,13.5,2018.0,https://www.decantalo.com/uk/en/avondale-qvevri-red.html#/1-volume-75_cl/111-year-2018,4.0,0.0,24.97,1.3974185423513477,ZAF,24.97
0.0,0,red,75.0,Avondale Samsara,28.44,South Africa,13.5,2012.0,https://www.decantalo.com/uk/en/avondale-samsara.html#/1-volume-75_cl/120-year-2012,10.0,0.0,28.44,1.4539295920577286,ZAF,28.44
0.0,0,red,75.0,Villa Bucci Rosso,27.54,Italy,13.5,2015.0,https://www.decantalo.com/uk/en/villa-bucci-rosso.html#/1-volume-75_cl/108-year-2015,7.0,0.0,27.54,1.4399639359209049,ITA,27.54
0.0,0,red,75.0,Domaine Matrot Monthelie,33.59,France,13.5,2016.0,https://www.decantalo.com/uk/en/domaine-matrot-monthelie.html#/1-volume-75_cl/102-year-2016,6.0,0.0,33.59,1.5262100038416644,FRA,33.59
0.0,0,red,75.0,Domaine Matrot Volnay 1er Cru Santenots,56.41,France,13.5,2017.0,https://www.decantalo.com/uk/en/domaine-matrot-volnay-1er-cru-santenots.html#/1-volume-75_cl/180-year-2017,5.0,0.0,56.41,1.7513560997253936,FRA,56.41
0.0,0,red,75.0,Arnot-Roberts Heaven and Earth Pinot Noir,,United States,13.5,2019.0,https://www.decantalo.com/uk/en/arnot-roberts-heaven-and-earth-pinot-noir.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,USA,
0.0,0,red,75.0,Daterra Azos De Paraxe Alicante Bouschet,24.58,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/daterra-azos-de-paraxe-alicante-bouschet.html#/1-volume-75_cl/114-year-2019,3.0,0.0,24.58,1.3905818785504354,ESP,24.58
0.0,0,red,75.0,Vignobles Arbeau Il est des nôôôtres,10.42,France,12.0,2020.0,https://www.decantalo.com/uk/en/vignobles-arbeau-il-est-des-noootres.html#/1-volume-75_cl/158-year-2020,2.0,0.0,10.42,1.0178677189635057,FRA,10.42
0.0,0,red,75.0,Balnaves Cabernet Sauvignon,28.66,Australia,14.0,2016.0,https://www.decantalo.com/uk/en/balnaves-cabernet-sauvignon.html#/1-volume-75_cl/102-year-2016,6.0,0.0,28.66,1.4572761860613257,AUS,28.66
0.0,0,red,75.0,Pelissero Barbera d'Alba Piani,19.23,Italy,15.0,2019.0,https://www.decantalo.com/uk/en/pelissero-barbera-d-alba-piani.html#/1-volume-75_cl/114-year-2019,3.0,0.0,19.23,1.2839792842384798,ITA,19.23
0.0,0,red,75.0,Torbreck The Struie Shiraz,39.46,Australia,15.0,2019.0,https://www.decantalo.com/uk/en/torbreck-the-struie-shiraz.html#/1-volume-75_cl/114-year-2019,3.0,0.0,39.46,1.5961570809161725,AUS,39.46
0.0,0,red,75.0,Torbreck Hillside Vineyard Grenache,68.95,Australia,15.5,2017.0,https://www.decantalo.com/uk/en/torbreck-hillside-vineyard-grenache.html#/1-volume-75_cl/180-year-2017,5.0,0.0,68.95,1.8385342705118686,AUS,68.95
0.0,0,red,75.0,Torbreck Hillside Vineyard Grenache,68.95,Australia,15.5,2017.0,https://www.decantalo.com/uk/en/torbreck-hillside-vineyard-grenache.html#/1-volume-75_cl/102-year-2016,5.0,0.0,68.95,1.8385342705118686,AUS,68.95
0.0,0,red,75.0,Riccitelli & Father Malbec Cabernet Franc,,Argentina,14.0,2017.0,https://www.decantalo.com/uk/en/riccitelli-father-malbec-cabernet-franc.html#/1-volume-75_cl/180-year-2017,5.0,0.0,,,ARG,
0.0,0,red,75.0,Matías Riccitelli Republica del Malbec,,Argentina,14.5,2016.0,https://www.decantalo.com/uk/en/matias-riccitelli-republica-del-malbec.html#/1-volume-75_cl/102-year-2016,6.0,0.0,,,ARG,
0.0,0,red,75.0,Atamisque Serbal Pinot Noir,13.26,Argentina,13.0,2021.0,https://www.decantalo.com/uk/en/atamisque-serbal-pinot-noir.html#/1-volume-75_cl/201-year-2021,1.0,0.0,13.26,1.1225435240687542,ARG,13.26
